Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
41256,2024-07-17 00:00:00,3.1,2023-09-16 00:00:00,33.59,0.0,1536.0,0.0,13355.0,0.0,2404.0,1040.0,0.0,88.0
41257,2024-07-17 00:00:00,3.1,2023-09-16 01:00:00,33.12,0.0,1477.0,0.0,12721.0,0.0,2704.0,1040.0,0.0,88.0
41258,2024-07-17 00:00:00,3.1,2023-09-16 02:00:00,32.81,0.0,1534.0,0.0,12911.0,0.0,3268.0,1040.0,0.0,88.0
41259,2024-07-17 00:00:00,3.1,2023-09-16 03:00:00,32.25,0.0,1605.0,0.0,13226.0,0.0,4020.0,1044.0,0.0,88.0
41260,2024-07-17 00:00:00,3.1,2023-09-16 04:00:00,30.05,0.0,1644.0,0.0,14056.0,56.0,5024.0,1056.0,0.0,88.0
41261,2024-07-17 00:00:00,3.1,2023-09-16 05:00:00,28.69,0.0,1656.0,0.0,14977.0,436.0,4896.0,1064.0,0.0,88.0
41262,2024-07-17 00:00:00,3.1,2023-09-16 06:00:00,29.41,0.0,1710.0,0.0,15289.0,1388.0,3704.0,1056.0,0.0,88.0
41263,2024-07-17 00:00:00,3.1,2023-09-16 07:00:00,28.47,0.0,1719.0,0.0,14977.0,3080.0,3180.0,1072.0,0.0,88.0
41264,2024-07-17 00:00:00,3.1,2023-09-16 08:00:00,18.03,0.0,1093.0,0.0,14713.0,4756.0,3504.0,1088.0,0.0,88.0
41265,2024-07-17 00:00:00,3.1,2023-09-16 09:00:00,13.74,0.0,843.0,0.0,14208.0,5952.0,4212.0,1088.0,0.0,88.0
41266,2024-07-17 00:00:00,3.1,2023-09-16 10:00:00,12.55,0.0,801.0,0.0,14147.0,6684.0,4840.0,1088.0,0.0,88.0
41267,2024-07-17 00:00:00,3.1,2023-09-16 11:00:00,12.37,0.0,787.0,0.0,13276.0,6704.0,5680.0,1088.0,0.0,88.0
41268,2024-07-17 00:00:00,3.1,2023-09-16 12:00:00,12.18,0.0,766.0,0.0,13345.0,6228.0,5900.0,1088.0,0.0,88.0
41269,2024-07-17 00:00:00,3.1,2023-09-16 13:00:00,12.94,0.0,779.0,0.0,13358.0,5240.0,5640.0,1088.0,0.0,88.0
41270,2024-07-17 00:00:00,3.1,2023-09-16 14:00:00,16.41,0.0,936.0,0.0,13198.0,3704.0,5180.0,1088.0,0.0,88.0
41271,2024-07-17 00:00:00,3.1,2023-09-16 15:00:00,29.29,0.0,1721.0,0.0,13857.0,1964.0,4768.0,1072.0,0.0,88.0
41272,2024-07-17 00:00:00,3.1,2023-09-16 16:00:00,25.93,0.0,1542.0,0.0,15814.0,632.0,4808.0,1072.0,0.0,88.0
41273,2024-07-17 00:00:00,3.1,2023-09-16 17:00:00,25.55,0.0,1583.0,0.0,16465.0,28.0,5664.0,1080.0,0.0,88.0
41274,2024-07-17 00:00:00,3.1,2023-09-16 18:00:00,27.91,0.0,1787.0,0.0,15989.0,0.0,6548.0,1088.0,0.0,88.0
41275,2024-07-17 00:00:00,3.1,2023-09-16 19:00:00,25.03,0.0,1537.0,0.0,15340.0,0.0,6688.0,1088.0,0.0,88.0
41276,2024-07-17 00:00:00,3.1,2023-09-16 20:00:00,31.35,0.0,1849.0,0.0,13604.0,0.0,6804.0,1088.0,0.0,88.0
41277,2024-07-17 00:00:00,3.1,2023-09-16 21:00:00,28.48,0.0,1597.0,0.0,12808.0,0.0,6960.0,1072.0,0.0,88.0
41278,2024-07-17 00:00:00,3.1,2023-09-16 22:00:00,17.84,0.0,910.0,0.0,12659.0,0.0,6964.0,1088.0,0.0,88.0
41279,2024-07-17 00:00:00,3.1,2023-09-16 23:00:00,2.95,0.0,19.0,0.0,12052.0,0.0,6272.0,1088.0,0.0,88.0
