Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42552,2024-07-17 00:00:00,3.1,2023-11-09 00:00:00,52.27,0.0,2478.0,0.0,13483.0,0.0,1420.0,1040.0,0.0,88.0
42553,2024-07-17 00:00:00,3.1,2023-11-09 01:00:00,51.3,0.0,2464.0,0.0,13289.0,0.0,1876.0,1040.0,0.0,88.0
42554,2024-07-17 00:00:00,3.1,2023-11-09 02:00:00,49.9,0.0,2460.0,0.0,13220.0,0.0,2448.0,1040.0,0.0,88.0
42555,2024-07-17 00:00:00,3.1,2023-11-09 03:00:00,49.05,0.0,2539.0,0.0,13410.0,0.0,3108.0,1040.0,0.0,88.0
42556,2024-07-17 00:00:00,3.1,2023-11-09 04:00:00,61.06,0.0,3577.0,0.0,13559.0,0.0,4240.0,1040.0,0.0,88.0
42557,2024-07-17 00:00:00,3.1,2023-11-09 05:00:00,75.56,0.0,5137.0,0.0,14261.0,0.0,5316.0,1024.0,0.0,88.0
42558,2024-07-17 00:00:00,3.1,2023-11-09 06:00:00,72.31,0.0,5346.0,0.0,15418.0,344.0,5836.0,1024.0,0.0,88.0
42559,2024-07-17 00:00:00,3.1,2023-11-09 07:00:00,72.0,0.0,5403.0,0.0,15931.0,972.0,5052.0,1024.0,0.0,88.0
42560,2024-07-17 00:00:00,3.1,2023-11-09 08:00:00,71.24,0.0,5333.0,0.0,14974.0,1924.0,5064.0,1024.0,0.0,88.0
42561,2024-07-17 00:00:00,3.1,2023-11-09 09:00:00,66.98,0.0,5262.0,0.0,14578.0,2892.0,5980.0,1024.0,0.0,88.0
42562,2024-07-17 00:00:00,3.1,2023-11-09 10:00:00,61.49,0.0,4972.0,0.0,14205.0,3508.0,6944.0,1024.0,0.0,88.0
42563,2024-07-17 00:00:00,3.1,2023-11-09 11:00:00,50.68,0.0,4155.0,0.0,14043.0,3624.0,8396.0,1024.0,0.0,88.0
42564,2024-07-17 00:00:00,3.1,2023-11-09 12:00:00,45.7,0.0,3715.0,0.0,13738.0,3080.0,9524.0,1040.0,0.0,88.0
42565,2024-07-17 00:00:00,3.1,2023-11-09 13:00:00,60.5,0.0,5010.0,0.0,14704.0,2064.0,8584.0,1024.0,0.0,88.0
42566,2024-07-17 00:00:00,3.1,2023-11-09 14:00:00,69.63,0.0,5587.0,0.0,15555.0,940.0,7220.0,1024.0,0.0,88.0
42567,2024-07-17 00:00:00,3.1,2023-11-09 15:00:00,69.06,0.0,5576.0,0.0,16355.0,160.0,7404.0,1024.0,0.0,88.0
42568,2024-07-17 00:00:00,3.1,2023-11-09 16:00:00,66.59,0.0,5598.0,0.0,15878.0,0.0,9260.0,1040.0,0.0,88.0
42569,2024-07-17 00:00:00,3.1,2023-11-09 17:00:00,67.96,0.0,5607.0,0.0,15537.0,0.0,9000.0,1040.0,0.0,88.0
42570,2024-07-17 00:00:00,3.1,2023-11-09 18:00:00,69.97,0.0,5604.0,0.0,15260.0,0.0,8364.0,1040.0,0.0,88.0
42571,2024-07-17 00:00:00,3.1,2023-11-09 19:00:00,70.63,0.0,5214.0,0.0,14742.0,0.0,6948.0,1040.0,0.0,88.0
42572,2024-07-17 00:00:00,3.1,2023-11-09 20:00:00,68.84,0.0,4547.0,0.0,14467.0,0.0,5032.0,1040.0,0.0,88.0
42573,2024-07-17 00:00:00,3.1,2023-11-09 21:00:00,72.29,0.0,4366.0,0.0,13941.0,0.0,3612.0,1040.0,0.0,88.0
42574,2024-07-17 00:00:00,3.1,2023-11-09 22:00:00,64.33,0.0,3363.0,0.0,13647.0,0.0,1992.0,1040.0,0.0,88.0
42575,2024-07-17 00:00:00,3.1,2023-11-09 23:00:00,53.21,0.0,2607.0,0.0,13535.0,0.0,1816.0,1032.0,0.0,88.0
