Unnamed: 0,creation_time (UTC),version,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39240,2024-07-17 00:00:00,3.1,2023-06-24 00:00:00,1.8,0.0,0.0,0.0,18635.0,0.0,8600.0,768.0,0.0,88.0
39241,2024-07-17 00:00:00,3.1,2023-06-24 01:00:00,1.82,0.0,0.0,0.0,19201.0,0.0,7800.0,768.0,0.0,88.0
39242,2024-07-17 00:00:00,3.1,2023-06-24 02:00:00,1.81,0.0,0.0,0.0,19115.0,0.0,7908.0,768.0,0.0,88.0
39243,2024-07-17 00:00:00,3.1,2023-06-24 03:00:00,1.81,0.0,0.0,0.0,18858.0,168.0,8016.0,768.0,0.0,88.0
39244,2024-07-17 00:00:00,3.1,2023-06-24 04:00:00,1.78,0.0,0.0,0.0,19234.0,324.0,7968.0,768.0,0.0,88.0
39245,2024-07-17 00:00:00,3.1,2023-06-24 05:00:00,1.78,0.0,0.0,0.0,18754.0,920.0,7964.0,768.0,0.0,88.0
39246,2024-07-17 00:00:00,3.1,2023-06-24 06:00:00,1.75,0.0,0.0,0.0,17740.0,1952.0,8296.0,768.0,0.0,88.0
39247,2024-07-17 00:00:00,3.1,2023-06-24 07:00:00,1.74,0.0,0.0,0.0,17033.0,3248.0,8004.0,768.0,0.0,88.0
39248,2024-07-17 00:00:00,3.1,2023-06-24 08:00:00,1.71,0.0,0.0,0.0,15592.0,4692.0,8492.0,784.0,0.0,88.0
39249,2024-07-17 00:00:00,3.1,2023-06-24 09:00:00,1.72,0.0,0.0,0.0,13010.0,5832.0,9700.0,784.0,0.0,88.0
39250,2024-07-17 00:00:00,3.1,2023-06-24 10:00:00,1.76,0.0,0.0,0.0,12135.0,6376.0,9404.0,792.0,0.0,88.0
39251,2024-07-17 00:00:00,3.1,2023-06-24 11:00:00,1.8,0.0,0.0,0.0,12196.0,6120.0,8944.0,784.0,0.0,88.0
39252,2024-07-17 00:00:00,3.1,2023-06-24 12:00:00,1.78,0.0,0.0,0.0,13250.0,5624.0,8684.0,780.0,0.0,88.0
39253,2024-07-17 00:00:00,3.1,2023-06-24 13:00:00,1.76,0.0,0.0,0.0,14435.0,5124.0,8348.0,784.0,0.0,88.0
39254,2024-07-17 00:00:00,3.1,2023-06-24 14:00:00,1.74,0.0,0.0,0.0,16670.0,4156.0,7380.0,788.0,0.0,88.0
39255,2024-07-17 00:00:00,3.1,2023-06-24 15:00:00,1.73,0.0,0.0,0.0,18876.0,3052.0,6412.0,800.0,0.0,88.0
39256,2024-07-17 00:00:00,3.1,2023-06-24 16:00:00,1.79,0.0,0.0,0.0,19568.0,1764.0,6064.0,804.0,0.0,88.0
39257,2024-07-17 00:00:00,3.1,2023-06-24 17:00:00,1.86,0.0,0.0,0.0,20638.0,808.0,4812.0,800.0,0.0,88.0
39258,2024-07-17 00:00:00,3.1,2023-06-24 18:00:00,1.92,0.0,0.0,0.0,20999.0,256.0,4176.0,800.0,0.0,88.0
39259,2024-07-17 00:00:00,3.1,2023-06-24 19:00:00,2.01,0.0,0.0,0.0,20753.0,4.0,3512.0,792.0,0.0,88.0
39260,2024-07-17 00:00:00,3.1,2023-06-24 20:00:00,2.06,0.0,0.0,0.0,20240.0,0.0,3408.0,784.0,0.0,88.0
39261,2024-07-17 00:00:00,3.1,2023-06-24 21:00:00,2.04,0.0,0.0,0.0,20252.0,0.0,3720.0,784.0,0.0,88.0
39262,2024-07-17 00:00:00,3.1,2023-06-24 22:00:00,2.07,0.0,0.0,0.0,19398.0,0.0,4156.0,800.0,0.0,88.0
39263,2024-07-17 00:00:00,3.1,2023-06-24 23:00:00,2.07,0.0,0.0,0.0,19021.0,0.0,4576.0,800.0,0.0,88.0
