Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35688,2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,218.78,0.0,6254.0,0.0,7887.0,0.0,1048.0,1376.0,0.0,88.0
35689,2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,213.66,0.0,5922.0,0.0,7780.0,0.0,1116.0,1376.0,0.0,88.0
35690,2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,190.01,0.0,4852.0,0.0,7731.0,0.0,1520.0,1376.0,0.0,88.0
35691,2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,196.59,0.0,5275.0,0.0,7740.0,0.0,1628.0,1376.0,0.0,88.0
35692,2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,202.31,0.0,5981.0,0.0,7989.0,0.0,1976.0,1376.0,0.0,88.0
35693,2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,214.33,0.0,7527.0,0.0,8585.0,0.0,2484.0,1360.0,0.0,88.0
35694,2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,205.08,0.0,8686.0,0.0,10926.0,24.0,2936.0,1360.0,0.0,88.0
35695,2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,198.11,0.0,9240.0,0.0,12624.0,112.0,3044.0,1360.0,0.0,88.0
35696,2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,197.01,0.0,9420.0,0.0,12909.0,272.0,3088.0,1360.0,0.0,88.0
35697,2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,196.09,0.0,9457.0,0.0,12875.0,440.0,3176.0,1360.0,0.0,88.0
35698,2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,195.94,0.0,9447.0,0.0,12853.0,592.0,3080.0,1364.0,0.0,88.0
35699,2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,199.96,0.0,9630.0,0.0,12388.0,656.0,3160.0,1376.0,0.0,88.0
35700,2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,199.95,0.0,9647.0,0.0,11513.0,624.0,4028.0,1376.0,0.0,88.0
35701,2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,195.12,0.0,9431.0,0.0,11176.0,504.0,4808.0,1376.0,0.0,88.0
35702,2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,191.03,0.0,9237.0,0.0,11201.0,304.0,5248.0,1376.0,0.0,88.0
35703,2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,186.59,0.0,9208.0,0.0,11477.0,96.0,5800.0,1360.0,0.0,88.0
35704,2023-01-27 16:00:00,2024-07-17 00:00:00,3.1,182.87,0.0,9177.0,0.0,11948.0,0.0,5992.0,1360.0,0.0,88.0
35705,2023-01-27 17:00:00,2024-07-17 00:00:00,3.1,183.09,0.0,9248.0,0.0,12224.0,0.0,5828.0,1360.0,0.0,88.0
35706,2023-01-27 18:00:00,2024-07-17 00:00:00,3.1,183.16,0.0,9221.0,0.0,12193.0,0.0,5796.0,1360.0,0.0,88.0
35707,2023-01-27 19:00:00,2024-07-17 00:00:00,3.1,188.84,0.0,9173.0,0.0,10756.0,0.0,6136.0,1376.0,0.0,88.0
35708,2023-01-27 20:00:00,2024-07-17 00:00:00,3.1,193.33,0.0,8825.0,0.0,9269.0,0.0,6272.0,1376.0,0.0,88.0
35709,2023-01-27 21:00:00,2024-07-17 00:00:00,3.1,179.78,0.0,7558.0,0.0,8919.0,0.0,6340.0,1376.0,0.0,88.0
35710,2023-01-27 22:00:00,2024-07-17 00:00:00,3.1,160.03,0.0,6036.0,0.0,8352.0,0.0,6712.0,1388.0,0.0,88.0
35711,2023-01-27 23:00:00,2024-07-17 00:00:00,3.1,158.44,0.0,5934.0,0.0,7422.0,0.0,7568.0,1376.0,0.0,88.0
