Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
42264,2023-10-28 00:00:00,2024-07-17 00:00:00,3.1,625.74,1529.0,671.0,335.0
42265,2023-10-28 01:00:00,2024-07-17 00:00:00,3.1,636.12,1595.0,698.0,306.0
42266,2023-10-28 02:00:00,2024-07-17 00:00:00,3.1,609.46,1462.0,688.0,377.0
42267,2023-10-28 03:00:00,2024-07-17 00:00:00,3.1,601.74,1348.0,698.0,366.0
42268,2023-10-28 04:00:00,2024-07-17 00:00:00,3.1,595.09,1337.0,677.0,393.0
42269,2023-10-28 05:00:00,2024-07-17 00:00:00,3.1,605.96,1306.0,702.0,333.0
42270,2023-10-28 06:00:00,2024-07-17 00:00:00,3.1,630.75,1308.0,702.0,240.0
42271,2023-10-28 07:00:00,2024-07-17 00:00:00,3.1,649.24,1306.0,663.0,184.0
42272,2023-10-28 08:00:00,2024-07-17 00:00:00,3.1,645.87,1250.0,590.0,198.0
42273,2023-10-28 09:00:00,2024-07-17 00:00:00,3.1,631.34,1194.0,637.0,218.0
42274,2023-10-28 10:00:00,2024-07-17 00:00:00,3.1,626.68,1134.0,694.0,202.0
42275,2023-10-28 11:00:00,2024-07-17 00:00:00,3.1,619.55,1079.0,683.0,210.0
42276,2023-10-28 12:00:00,2024-07-17 00:00:00,3.1,624.32,1227.0,783.0,220.0
42277,2023-10-28 13:00:00,2024-07-17 00:00:00,3.1,632.78,1496.0,960.0,230.0
42278,2023-10-28 14:00:00,2024-07-17 00:00:00,3.1,637.3,1642.0,1114.0,217.0
42279,2023-10-28 15:00:00,2024-07-17 00:00:00,3.1,617.01,1651.0,1107.0,321.0
42280,2023-10-28 16:00:00,2024-07-17 00:00:00,3.1,633.49,1649.0,1176.0,223.0
42281,2023-10-28 17:00:00,2024-07-17 00:00:00,3.1,650.3,1656.0,1091.0,166.0
42282,2023-10-28 18:00:00,2024-07-17 00:00:00,3.1,642.06,1652.0,1099.0,201.0
42283,2023-10-28 19:00:00,2024-07-17 00:00:00,3.1,641.8,1655.0,1145.0,192.0
42284,2023-10-28 20:00:00,2024-07-17 00:00:00,3.1,629.72,1656.0,1126.0,255.0
42285,2023-10-28 21:00:00,2024-07-17 00:00:00,3.1,613.69,1648.0,1131.0,332.0
42286,2023-10-28 22:00:00,2024-07-17 00:00:00,3.1,605.14,1656.0,1114.0,383.0
42287,2023-10-28 23:00:00,2024-07-17 00:00:00,3.1,561.43,1574.0,1082.0,599.0
