UTC time,coal,nat_gas,wind
2023-05-04 00:00:00,1210.0,1416.0,0.0
2023-05-04 01:00:00,1233.0,1441.0,0.0
2023-05-04 02:00:00,1249.0,1432.0,4.0
2023-05-04 03:00:00,1212.0,1413.0,48.0
2023-05-04 04:00:00,1265.0,1278.0,62.0
2023-05-04 05:00:00,1146.0,1222.0,119.0
2023-05-04 06:00:00,923.0,1189.0,167.0
2023-05-04 07:00:00,820.0,1184.0,204.0
2023-05-04 08:00:00,810.0,1159.0,265.0
2023-05-04 09:00:00,823.0,1083.0,338.0
2023-05-04 10:00:00,845.0,1182.0,469.0
2023-05-04 11:00:00,1070.0,1229.0,420.0
2023-05-04 12:00:00,1150.0,1229.0,336.0
2023-05-04 13:00:00,1104.0,1173.0,418.0
2023-05-04 14:00:00,1191.0,1220.0,280.0
2023-05-04 15:00:00,1175.0,1225.0,151.0
2023-05-04 16:00:00,1188.0,1224.0,162.0
2023-05-04 17:00:00,1217.0,1216.0,163.0
2023-05-04 18:00:00,1119.0,1169.0,153.0
2023-05-04 19:00:00,973.0,1155.0,196.0
2023-05-04 20:00:00,777.0,1213.0,235.0
2023-05-04 21:00:00,788.0,1143.0,335.0
2023-05-04 22:00:00,718.0,1089.0,574.0
2023-05-04 23:00:00,712.0,1047.0,692.0
