Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
38592,2023-05-28 00:00:00,2024-07-17 00:00:00,3.1,479.4,878.0,1393.0,196.0
38593,2023-05-28 01:00:00,2024-07-17 00:00:00,3.1,487.98,915.0,1332.0,188.0
38594,2023-05-28 02:00:00,2024-07-17 00:00:00,3.1,492.38,870.0,1134.0,191.0
38595,2023-05-28 03:00:00,2024-07-17 00:00:00,3.1,492.3,902.0,1117.0,213.0
38596,2023-05-28 04:00:00,2024-07-17 00:00:00,3.1,507.79,940.0,1013.0,192.0
38597,2023-05-28 05:00:00,2024-07-17 00:00:00,3.1,483.53,839.0,923.0,263.0
38598,2023-05-28 06:00:00,2024-07-17 00:00:00,3.1,416.61,562.0,851.0,368.0
38599,2023-05-28 07:00:00,2024-07-17 00:00:00,3.1,394.48,436.0,870.0,350.0
38600,2023-05-28 08:00:00,2024-07-17 00:00:00,3.1,394.21,434.0,793.0,354.0
38601,2023-05-28 09:00:00,2024-07-17 00:00:00,3.1,408.99,436.0,820.0,296.0
38602,2023-05-28 10:00:00,2024-07-17 00:00:00,3.1,438.79,444.0,906.0,183.0
38603,2023-05-28 11:00:00,2024-07-17 00:00:00,3.1,481.64,538.0,841.0,116.0
38604,2023-05-28 12:00:00,2024-07-17 00:00:00,3.1,498.33,594.0,784.0,110.0
38605,2023-05-28 13:00:00,2024-07-17 00:00:00,3.1,517.75,716.0,778.0,113.0
38606,2023-05-28 14:00:00,2024-07-17 00:00:00,3.1,534.2,775.0,877.0,58.0
38607,2023-05-28 15:00:00,2024-07-17 00:00:00,3.1,537.23,880.0,1047.0,39.0
38608,2023-05-28 16:00:00,2024-07-17 00:00:00,3.1,509.01,779.0,1099.0,84.0
38609,2023-05-28 17:00:00,2024-07-17 00:00:00,3.1,502.6,778.0,1082.0,113.0
38610,2023-05-28 18:00:00,2024-07-17 00:00:00,3.1,501.71,781.0,1124.0,107.0
38611,2023-05-28 19:00:00,2024-07-17 00:00:00,3.1,502.35,812.0,1148.0,114.0
38612,2023-05-28 20:00:00,2024-07-17 00:00:00,3.1,506.94,880.0,1156.0,127.0
38613,2023-05-28 21:00:00,2024-07-17 00:00:00,3.1,512.86,935.0,1158.0,128.0
38614,2023-05-28 22:00:00,2024-07-17 00:00:00,3.1,516.87,1002.0,1159.0,142.0
38615,2023-05-28 23:00:00,2024-07-17 00:00:00,3.1,517.2,1003.0,1159.0,141.0
