UTC time,coal,nat_gas,wind
2023-01-09 00:00:00,2024.0,998.0,43.0
2023-01-09 01:00:00,2135.0,1000.0,76.0
2023-01-09 02:00:00,2023.0,1003.0,184.0
2023-01-09 03:00:00,1833.0,1004.0,314.0
2023-01-09 04:00:00,1837.0,1006.0,325.0
2023-01-09 05:00:00,1638.0,994.0,370.0
2023-01-09 06:00:00,1549.0,976.0,350.0
2023-01-09 07:00:00,1552.0,969.0,297.0
2023-01-09 08:00:00,1443.0,866.0,311.0
2023-01-09 09:00:00,1404.0,829.0,362.0
2023-01-09 10:00:00,1416.0,911.0,440.0
2023-01-09 11:00:00,1662.0,816.0,521.0
2023-01-09 12:00:00,1826.0,735.0,646.0
2023-01-09 13:00:00,1896.0,899.0,700.0
2023-01-09 14:00:00,2072.0,1008.0,725.0
2023-01-09 15:00:00,2105.0,1004.0,696.0
2023-01-09 16:00:00,2171.0,995.0,553.0
2023-01-09 17:00:00,2167.0,993.0,432.0
2023-01-09 18:00:00,2158.0,989.0,487.0
2023-01-09 19:00:00,2071.0,984.0,574.0
2023-01-09 20:00:00,1994.0,983.0,575.0
2023-01-09 21:00:00,1920.0,980.0,554.0
2023-01-09 22:00:00,1945.0,975.0,507.0
2023-01-09 23:00:00,2266.0,975.0,319.0
