UTC time,coal,nat_gas,wind
2023-04-04 00:00:00,1398.0,837.0,414.0
2023-04-04 01:00:00,1379.0,840.0,396.0
2023-04-04 02:00:00,1357.0,780.0,494.0
2023-04-04 03:00:00,1351.0,571.0,516.0
2023-04-04 04:00:00,1224.0,407.0,529.0
2023-04-04 05:00:00,990.0,429.0,594.0
2023-04-04 06:00:00,817.0,418.0,584.0
2023-04-04 07:00:00,558.0,374.0,596.0
2023-04-04 08:00:00,518.0,365.0,608.0
2023-04-04 09:00:00,523.0,364.0,604.0
2023-04-04 10:00:00,581.0,353.0,605.0
2023-04-04 11:00:00,617.0,394.0,576.0
2023-04-04 12:00:00,625.0,423.0,557.0
2023-04-04 13:00:00,758.0,425.0,573.0
2023-04-04 14:00:00,815.0,427.0,588.0
2023-04-04 15:00:00,869.0,592.0,600.0
2023-04-04 16:00:00,1000.0,662.0,616.0
2023-04-04 17:00:00,1205.0,589.0,750.0
2023-04-04 18:00:00,1338.0,663.0,696.0
2023-04-04 19:00:00,1427.0,656.0,689.0
2023-04-04 20:00:00,1412.0,649.0,693.0
2023-04-04 21:00:00,1379.0,649.0,649.0
2023-04-04 22:00:00,1413.0,649.0,622.0
2023-04-04 23:00:00,1373.0,649.0,600.0
