UTC time,coal,nat_gas,wind
2023-07-05 00:00:00,909.0,1592.0,122.0
2023-07-05 01:00:00,785.0,1523.0,279.0
2023-07-05 02:00:00,780.0,1406.0,351.0
2023-07-05 03:00:00,788.0,1244.0,430.0
2023-07-05 04:00:00,821.0,1184.0,505.0
2023-07-05 05:00:00,901.0,1117.0,469.0
2023-07-05 06:00:00,714.0,1076.0,506.0
2023-07-05 07:00:00,582.0,1314.0,435.0
2023-07-05 08:00:00,576.0,1185.0,396.0
2023-07-05 09:00:00,571.0,1073.0,432.0
2023-07-05 10:00:00,574.0,1195.0,293.0
2023-07-05 11:00:00,572.0,1178.0,373.0
2023-07-05 12:00:00,464.0,1188.0,384.0
2023-07-05 13:00:00,623.0,1203.0,165.0
2023-07-05 14:00:00,754.0,1225.0,104.0
2023-07-05 15:00:00,809.0,1394.0,91.0
2023-07-05 16:00:00,886.0,1460.0,25.0
2023-07-05 17:00:00,906.0,1528.0,25.0
2023-07-05 18:00:00,954.0,1584.0,62.0
2023-07-05 19:00:00,837.0,1717.0,151.0
2023-07-05 20:00:00,803.0,1795.0,240.0
2023-07-05 21:00:00,758.0,1747.0,333.0
2023-07-05 22:00:00,797.0,1788.0,268.0
2023-07-05 23:00:00,827.0,1788.0,299.0
