UTC time,coal,nat_gas,wind
2023-03-08 00:00:00,1642.0,951.0,547.0
2023-03-08 01:00:00,1656.0,953.0,487.0
2023-03-08 02:00:00,1589.0,961.0,424.0
2023-03-08 03:00:00,1644.0,961.0,381.0
2023-03-08 04:00:00,1610.0,963.0,385.0
2023-03-08 05:00:00,1495.0,948.0,451.0
2023-03-08 06:00:00,1648.0,899.0,121.0
2023-03-08 07:00:00,1568.0,718.0,245.0
2023-03-08 08:00:00,1421.0,902.0,353.0
2023-03-08 09:00:00,1397.0,995.0,306.0
2023-03-08 10:00:00,1344.0,1054.0,279.0
2023-03-08 11:00:00,1300.0,1040.0,372.0
2023-03-08 12:00:00,1331.0,1279.0,232.0
2023-03-08 13:00:00,1507.0,1417.0,203.0
2023-03-08 14:00:00,1562.0,1442.0,180.0
2023-03-08 15:00:00,1584.0,1440.0,252.0
2023-03-08 16:00:00,1639.0,1439.0,289.0
2023-03-08 17:00:00,1573.0,1434.0,363.0
2023-03-08 18:00:00,1665.0,1434.0,254.0
2023-03-08 19:00:00,1620.0,1430.0,147.0
2023-03-08 20:00:00,1651.0,1422.0,66.0
2023-03-08 21:00:00,1594.0,1369.0,100.0
2023-03-08 22:00:00,1554.0,1379.0,116.0
2023-03-08 23:00:00,1612.0,1377.0,117.0
