UTC time,coal,nat_gas,wind
2023-03-25 00:00:00,1459.0,1105.0,382.0
2023-03-25 01:00:00,1457.0,1117.0,516.0
2023-03-25 02:00:00,1580.0,1195.0,288.0
2023-03-25 03:00:00,1618.0,1187.0,35.0
2023-03-25 04:00:00,1565.0,1025.0,17.0
2023-03-25 05:00:00,1475.0,946.0,12.0
2023-03-25 06:00:00,1453.0,905.0,7.0
2023-03-25 07:00:00,1411.0,894.0,23.0
2023-03-25 08:00:00,1275.0,831.0,123.0
2023-03-25 09:00:00,1279.0,782.0,197.0
2023-03-25 10:00:00,1243.0,882.0,176.0
2023-03-25 11:00:00,1305.0,961.0,132.0
2023-03-25 12:00:00,1387.0,960.0,104.0
2023-03-25 13:00:00,1409.0,957.0,58.0
2023-03-25 14:00:00,1364.0,955.0,41.0
2023-03-25 15:00:00,1395.0,972.0,10.0
2023-03-25 16:00:00,1305.0,979.0,0.0
2023-03-25 17:00:00,1382.0,973.0,2.0
2023-03-25 18:00:00,1338.0,969.0,66.0
2023-03-25 19:00:00,1169.0,964.0,257.0
2023-03-25 20:00:00,1065.0,962.0,379.0
2023-03-25 21:00:00,997.0,961.0,332.0
2023-03-25 22:00:00,1071.0,961.0,214.0
2023-03-25 23:00:00,1072.0,960.0,186.0
