Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
35568,2023-01-22 00:00:00,2024-07-17 00:00:00,3.1,678.66,2274.0,1371.0,94.0
35569,2023-01-22 01:00:00,2024-07-17 00:00:00,3.1,693.48,2307.0,1297.0,41.0
35570,2023-01-22 02:00:00,2024-07-17 00:00:00,3.1,695.0,2306.0,1356.0,15.0
35571,2023-01-22 03:00:00,2024-07-17 00:00:00,3.1,696.08,2305.0,1376.0,3.0
35572,2023-01-22 04:00:00,2024-07-17 00:00:00,3.1,697.51,2304.0,1360.0,0.0
35573,2023-01-22 05:00:00,2024-07-17 00:00:00,3.1,699.14,2299.0,1322.0,2.0
35574,2023-01-22 06:00:00,2024-07-17 00:00:00,3.1,700.89,2303.0,1268.0,10.0
35575,2023-01-22 07:00:00,2024-07-17 00:00:00,3.1,695.22,2195.0,1248.0,26.0
35576,2023-01-22 08:00:00,2024-07-17 00:00:00,3.1,680.6,2051.0,1356.0,41.0
35577,2023-01-22 09:00:00,2024-07-17 00:00:00,3.1,678.32,2104.0,1349.0,66.0
35578,2023-01-22 10:00:00,2024-07-17 00:00:00,3.1,677.91,2168.0,1359.0,79.0
35579,2023-01-22 11:00:00,2024-07-17 00:00:00,3.1,676.82,2200.0,1351.0,94.0
35580,2023-01-22 12:00:00,2024-07-17 00:00:00,3.1,688.91,2261.0,1330.0,47.0
35581,2023-01-22 13:00:00,2024-07-17 00:00:00,3.1,689.79,2310.0,1322.0,54.0
35582,2023-01-22 14:00:00,2024-07-17 00:00:00,3.1,692.51,2312.0,1368.0,26.0
35583,2023-01-22 15:00:00,2024-07-17 00:00:00,3.1,693.93,2311.0,1355.0,22.0
35584,2023-01-22 16:00:00,2024-07-17 00:00:00,3.1,692.89,2312.0,1304.0,43.0
35585,2023-01-22 17:00:00,2024-07-17 00:00:00,3.1,693.39,2314.0,1323.0,35.0
35586,2023-01-22 18:00:00,2024-07-17 00:00:00,3.1,695.5,2319.0,1285.0,36.0
35587,2023-01-22 19:00:00,2024-07-17 00:00:00,3.1,691.73,2319.0,1370.0,31.0
35588,2023-01-22 20:00:00,2024-07-17 00:00:00,3.1,695.16,2319.0,1281.0,39.0
35589,2023-01-22 21:00:00,2024-07-17 00:00:00,3.1,696.01,2318.0,1179.0,65.0
35590,2023-01-22 22:00:00,2024-07-17 00:00:00,3.1,691.23,2318.0,1365.0,35.0
35591,2023-01-22 23:00:00,2024-07-17 00:00:00,3.1,693.03,2313.0,1376.0,21.0
