UTC time,coal,nat_gas,wind
2023-05-25 00:00:00,805.0,1391.0,127.0
2023-05-25 01:00:00,773.0,1237.0,316.0
2023-05-25 02:00:00,734.0,1141.0,330.0
2023-05-25 03:00:00,739.0,1342.0,189.0
2023-05-25 04:00:00,763.0,1315.0,44.0
2023-05-25 05:00:00,733.0,1084.0,27.0
2023-05-25 06:00:00,665.0,1085.0,39.0
2023-05-25 07:00:00,609.0,1017.0,46.0
2023-05-25 08:00:00,608.0,943.0,59.0
2023-05-25 09:00:00,611.0,956.0,76.0
2023-05-25 10:00:00,608.0,843.0,208.0
2023-05-25 11:00:00,631.0,867.0,244.0
2023-05-25 12:00:00,671.0,977.0,294.0
2023-05-25 13:00:00,731.0,1055.0,339.0
2023-05-25 14:00:00,765.0,1121.0,230.0
2023-05-25 15:00:00,745.0,1137.0,173.0
2023-05-25 16:00:00,865.0,1163.0,59.0
2023-05-25 17:00:00,847.0,1226.0,58.0
2023-05-25 18:00:00,899.0,1341.0,58.0
2023-05-25 19:00:00,968.0,1363.0,38.0
2023-05-25 20:00:00,973.0,1365.0,45.0
2023-05-25 21:00:00,949.0,1363.0,86.0
2023-05-25 22:00:00,932.0,1367.0,167.0
2023-05-25 23:00:00,939.0,1368.0,220.0
