UTC time,coal,nat_gas,wind
2023-06-14 00:00:00,936.0,1524.0,97.0
2023-06-14 01:00:00,973.0,1466.0,98.0
2023-06-14 02:00:00,970.0,1339.0,79.0
2023-06-14 03:00:00,956.0,1361.0,104.0
2023-06-14 04:00:00,732.0,1235.0,216.0
2023-06-14 05:00:00,439.0,1210.0,335.0
2023-06-14 06:00:00,439.0,1125.0,379.0
2023-06-14 07:00:00,439.0,1168.0,426.0
2023-06-14 08:00:00,439.0,1151.0,371.0
2023-06-14 09:00:00,439.0,1179.0,293.0
2023-06-14 10:00:00,441.0,1197.0,285.0
2023-06-14 11:00:00,505.0,1219.0,262.0
2023-06-14 12:00:00,675.0,1063.0,152.0
2023-06-14 13:00:00,776.0,1086.0,115.0
2023-06-14 14:00:00,783.0,1371.0,65.0
2023-06-14 15:00:00,869.0,1396.0,32.0
2023-06-14 16:00:00,921.0,1462.0,28.0
2023-06-14 17:00:00,915.0,1460.0,19.0
2023-06-14 18:00:00,949.0,1442.0,3.0
2023-06-14 19:00:00,936.0,1450.0,0.0
2023-06-14 20:00:00,948.0,1474.0,0.0
2023-06-14 21:00:00,964.0,1525.0,3.0
2023-06-14 22:00:00,997.0,1595.0,4.0
2023-06-14 23:00:00,997.0,1584.0,6.0
