UTC time,coal,nat_gas,wind
2023-07-02 00:00:00,946.0,1412.0,180.0
2023-07-02 01:00:00,950.0,1282.0,79.0
2023-07-02 02:00:00,936.0,1232.0,83.0
2023-07-02 03:00:00,867.0,1215.0,95.0
2023-07-02 04:00:00,836.0,1270.0,145.0
2023-07-02 05:00:00,839.0,1250.0,164.0
2023-07-02 06:00:00,782.0,1245.0,170.0
2023-07-02 07:00:00,723.0,1263.0,170.0
2023-07-02 08:00:00,745.0,1204.0,178.0
2023-07-02 09:00:00,749.0,1168.0,118.0
2023-07-02 10:00:00,749.0,1154.0,108.0
2023-07-02 11:00:00,746.0,1155.0,108.0
2023-07-02 12:00:00,710.0,1007.0,158.0
2023-07-02 13:00:00,726.0,1126.0,120.0
2023-07-02 14:00:00,792.0,1223.0,60.0
2023-07-02 15:00:00,972.0,1098.0,43.0
2023-07-02 16:00:00,987.0,1207.0,37.0
2023-07-02 17:00:00,988.0,1207.0,51.0
2023-07-02 18:00:00,986.0,1199.0,66.0
2023-07-02 19:00:00,982.0,1405.0,77.0
2023-07-02 20:00:00,992.0,1453.0,53.0
2023-07-02 21:00:00,988.0,1497.0,33.0
2023-07-02 22:00:00,989.0,1510.0,24.0
2023-07-02 23:00:00,986.0,1514.0,11.0
