UTC time,coal,nat_gas,wind
2023-11-22 00:00:00,1957.0,717.0,599.0
2023-11-22 01:00:00,1915.0,710.0,591.0
2023-11-22 02:00:00,1911.0,707.0,585.0
2023-11-22 03:00:00,1847.0,697.0,610.0
2023-11-22 04:00:00,1984.0,672.0,590.0
2023-11-22 05:00:00,1998.0,616.0,549.0
2023-11-22 06:00:00,1891.0,715.0,491.0
2023-11-22 07:00:00,1822.0,645.0,408.0
2023-11-22 08:00:00,2012.0,720.0,241.0
2023-11-22 09:00:00,1934.0,717.0,151.0
2023-11-22 10:00:00,1990.0,718.0,159.0
2023-11-22 11:00:00,1940.0,742.0,148.0
2023-11-22 12:00:00,2002.0,810.0,50.0
2023-11-22 13:00:00,1920.0,993.0,22.0
2023-11-22 14:00:00,1980.0,1123.0,16.0
2023-11-22 15:00:00,1965.0,1141.0,31.0
2023-11-22 16:00:00,1976.0,1211.0,57.0
2023-11-22 17:00:00,1960.0,1162.0,72.0
2023-11-22 18:00:00,1973.0,1203.0,111.0
2023-11-22 19:00:00,1940.0,1181.0,145.0
2023-11-22 20:00:00,1914.0,1110.0,244.0
2023-11-22 21:00:00,1924.0,1174.0,295.0
2023-11-22 22:00:00,1959.0,1102.0,363.0
2023-11-22 23:00:00,1972.0,1124.0,379.0
