Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
42000,2023-10-17 00:00:00,2024-07-17 00:00:00,3.1,682.72,1540.0,867.0,66.0
42001,2023-10-17 01:00:00,2024-07-17 00:00:00,3.1,688.58,1559.0,810.0,65.0
42002,2023-10-17 02:00:00,2024-07-17 00:00:00,3.1,695.6,1588.0,771.0,57.0
42003,2023-10-17 03:00:00,2024-07-17 00:00:00,3.1,688.94,1530.0,875.0,39.0
42004,2023-10-17 04:00:00,2024-07-17 00:00:00,3.1,687.78,1374.0,857.0,18.0
42005,2023-10-17 05:00:00,2024-07-17 00:00:00,3.1,690.01,1374.0,876.0,5.0
42006,2023-10-17 06:00:00,2024-07-17 00:00:00,3.1,695.57,1462.0,875.0,3.0
42007,2023-10-17 07:00:00,2024-07-17 00:00:00,3.1,693.74,1406.0,868.0,1.0
42008,2023-10-17 08:00:00,2024-07-17 00:00:00,3.1,696.85,1388.0,823.0,1.0
42009,2023-10-17 09:00:00,2024-07-17 00:00:00,3.1,690.9,1380.0,880.0,2.0
42010,2023-10-17 10:00:00,2024-07-17 00:00:00,3.1,700.78,1472.0,826.0,2.0
42011,2023-10-17 11:00:00,2024-07-17 00:00:00,3.1,698.75,1484.0,806.0,17.0
42012,2023-10-17 12:00:00,2024-07-17 00:00:00,3.1,690.03,1528.0,857.0,40.0
42013,2023-10-17 13:00:00,2024-07-17 00:00:00,3.1,695.13,1633.0,874.0,36.0
42014,2023-10-17 14:00:00,2024-07-17 00:00:00,3.1,696.48,1623.0,878.0,28.0
42015,2023-10-17 15:00:00,2024-07-17 00:00:00,3.1,694.85,1577.0,870.0,28.0
42016,2023-10-17 16:00:00,2024-07-17 00:00:00,3.1,699.86,1673.0,856.0,31.0
42017,2023-10-17 17:00:00,2024-07-17 00:00:00,3.1,691.91,1673.0,805.0,76.0
42018,2023-10-17 18:00:00,2024-07-17 00:00:00,3.1,674.21,1638.0,868.0,119.0
42019,2023-10-17 19:00:00,2024-07-17 00:00:00,3.1,675.18,1647.0,872.0,116.0
42020,2023-10-17 20:00:00,2024-07-17 00:00:00,3.1,677.28,1704.0,861.0,123.0
42021,2023-10-17 21:00:00,2024-07-17 00:00:00,3.1,668.29,1631.0,868.0,141.0
42022,2023-10-17 22:00:00,2024-07-17 00:00:00,3.1,652.0,1603.0,875.0,199.0
42023,2023-10-17 23:00:00,2024-07-17 00:00:00,3.1,639.72,1596.0,872.0,250.0
