UTC time,coal,nat_gas,wind
2023-02-09 00:00:00,1987.0,985.0,102.0
2023-02-09 01:00:00,2031.0,920.0,199.0
2023-02-09 02:00:00,1808.0,970.0,249.0
2023-02-09 03:00:00,1642.0,986.0,230.0
2023-02-09 04:00:00,1489.0,991.0,310.0
2023-02-09 05:00:00,1258.0,953.0,451.0
2023-02-09 06:00:00,1144.0,921.0,506.0
2023-02-09 07:00:00,1120.0,844.0,595.0
2023-02-09 08:00:00,1148.0,949.0,551.0
2023-02-09 09:00:00,1200.0,950.0,654.0
2023-02-09 10:00:00,1246.0,915.0,697.0
2023-02-09 11:00:00,1367.0,931.0,587.0
2023-02-09 12:00:00,1757.0,907.0,547.0
2023-02-09 13:00:00,1957.0,1035.0,503.0
2023-02-09 14:00:00,1918.0,1115.0,407.0
2023-02-09 15:00:00,2021.0,868.0,324.0
2023-02-09 16:00:00,2010.0,869.0,259.0
2023-02-09 17:00:00,1990.0,764.0,451.0
2023-02-09 18:00:00,1877.0,808.0,500.0
2023-02-09 19:00:00,1520.0,807.0,508.0
2023-02-09 20:00:00,1368.0,920.0,472.0
2023-02-09 21:00:00,1255.0,903.0,500.0
2023-02-09 22:00:00,1219.0,928.0,511.0
2023-02-09 23:00:00,1198.0,874.0,480.0
