UTC time,coal,nat_gas,wind
2023-11-11 00:00:00,2147.0,973.0,19.0
2023-11-11 01:00:00,2068.0,982.0,47.0
2023-11-11 02:00:00,2102.0,988.0,110.0
2023-11-11 03:00:00,2157.0,988.0,142.0
2023-11-11 04:00:00,2129.0,994.0,220.0
2023-11-11 05:00:00,2026.0,885.0,328.0
2023-11-11 06:00:00,1834.0,756.0,456.0
2023-11-11 07:00:00,1658.0,751.0,557.0
2023-11-11 08:00:00,1739.0,750.0,583.0
2023-11-11 09:00:00,1808.0,760.0,510.0
2023-11-11 10:00:00,1802.0,764.0,487.0
2023-11-11 11:00:00,1738.0,732.0,523.0
2023-11-11 12:00:00,1714.0,743.0,423.0
2023-11-11 13:00:00,1786.0,749.0,490.0
2023-11-11 14:00:00,1850.0,749.0,477.0
2023-11-11 15:00:00,1947.0,741.0,379.0
2023-11-11 16:00:00,2036.0,740.0,349.0
2023-11-11 17:00:00,1951.0,735.0,329.0
2023-11-11 18:00:00,1800.0,730.0,328.0
2023-11-11 19:00:00,1750.0,638.0,247.0
2023-11-11 20:00:00,1741.0,542.0,253.0
2023-11-11 21:00:00,1556.0,555.0,297.0
2023-11-11 22:00:00,1546.0,674.0,193.0
2023-11-11 23:00:00,1687.0,613.0,228.0
