UTC time,coal,nat_gas,wind
2023-01-21 00:00:00,1738.0,1496.0,5.0
2023-01-21 01:00:00,1740.0,1566.0,17.0
2023-01-21 02:00:00,1738.0,1558.0,54.0
2023-01-21 03:00:00,1734.0,1494.0,59.0
2023-01-21 04:00:00,1738.0,1440.0,58.0
2023-01-21 05:00:00,1730.0,1408.0,46.0
2023-01-21 06:00:00,1735.0,1395.0,47.0
2023-01-21 07:00:00,1732.0,1383.0,49.0
2023-01-21 08:00:00,1728.0,1401.0,57.0
2023-01-21 09:00:00,1733.0,1412.0,58.0
2023-01-21 10:00:00,1734.0,1383.0,63.0
2023-01-21 11:00:00,1735.0,1356.0,83.0
2023-01-21 12:00:00,1733.0,1372.0,71.0
2023-01-21 13:00:00,1737.0,1345.0,64.0
2023-01-21 14:00:00,1733.0,1388.0,42.0
2023-01-21 15:00:00,1736.0,1383.0,0.0
2023-01-21 16:00:00,1733.0,1378.0,10.0
2023-01-21 17:00:00,1732.0,1352.0,21.0
2023-01-21 18:00:00,1735.0,1373.0,49.0
2023-01-21 19:00:00,1738.0,1384.0,96.0
2023-01-21 20:00:00,1847.0,1344.0,100.0
2023-01-21 21:00:00,1947.0,1383.0,100.0
2023-01-21 22:00:00,2056.0,1329.0,42.0
2023-01-21 23:00:00,2167.0,1372.0,38.0
