UTC time,coal,nat_gas,wind
2023-06-03 00:00:00,789.0,1440.0,255.0
2023-06-03 01:00:00,805.0,1360.0,322.0
2023-06-03 02:00:00,832.0,1319.0,290.0
2023-06-03 03:00:00,778.0,1256.0,152.0
2023-06-03 04:00:00,753.0,1144.0,114.0
2023-06-03 05:00:00,585.0,1198.0,134.0
2023-06-03 06:00:00,568.0,1208.0,146.0
2023-06-03 07:00:00,581.0,1141.0,229.0
2023-06-03 08:00:00,507.0,1059.0,406.0
2023-06-03 09:00:00,457.0,1156.0,352.0
2023-06-03 10:00:00,459.0,1098.0,389.0
2023-06-03 11:00:00,455.0,1141.0,371.0
2023-06-03 12:00:00,459.0,1237.0,276.0
2023-06-03 13:00:00,493.0,1336.0,254.0
2023-06-03 14:00:00,645.0,1335.0,89.0
2023-06-03 15:00:00,665.0,1316.0,21.0
2023-06-03 16:00:00,791.0,1237.0,39.0
2023-06-03 17:00:00,785.0,1242.0,63.0
2023-06-03 18:00:00,771.0,1350.0,97.0
2023-06-03 19:00:00,769.0,1339.0,151.0
2023-06-03 20:00:00,781.0,1362.0,181.0
2023-06-03 21:00:00,770.0,1322.0,239.0
2023-06-03 22:00:00,769.0,1322.0,318.0
2023-06-03 23:00:00,777.0,1346.0,337.0
