UTC time,coal,nat_gas,wind
2023-07-31 00:00:00,969.0,1472.0,301.0
2023-07-31 01:00:00,915.0,1411.0,429.0
2023-07-31 02:00:00,931.0,1283.0,194.0
2023-07-31 03:00:00,901.0,1245.0,106.0
2023-07-31 04:00:00,822.0,1132.0,79.0
2023-07-31 05:00:00,623.0,1036.0,59.0
2023-07-31 06:00:00,620.0,967.0,57.0
2023-07-31 07:00:00,621.0,1033.0,102.0
2023-07-31 08:00:00,620.0,989.0,101.0
2023-07-31 09:00:00,621.0,890.0,111.0
2023-07-31 10:00:00,620.0,869.0,111.0
2023-07-31 11:00:00,619.0,922.0,103.0
2023-07-31 12:00:00,620.0,990.0,168.0
2023-07-31 13:00:00,698.0,1005.0,319.0
2023-07-31 14:00:00,853.0,1200.0,153.0
2023-07-31 15:00:00,766.0,1263.0,141.0
2023-07-31 16:00:00,881.0,1317.0,210.0
2023-07-31 17:00:00,835.0,1338.0,307.0
2023-07-31 18:00:00,924.0,1355.0,184.0
2023-07-31 19:00:00,895.0,1491.0,79.0
2023-07-31 20:00:00,918.0,1542.0,78.0
2023-07-31 21:00:00,979.0,1493.0,85.0
2023-07-31 22:00:00,984.0,1456.0,94.0
2023-07-31 23:00:00,981.0,1559.0,110.0
