UTC time,nat_gas,hydro,solar,wind
2023-05-30 00:00:00,361.0,585.0,205.0,239.0
2023-05-30 01:00:00,399.0,586.0,163.0,225.0
2023-05-30 02:00:00,484.0,727.0,144.0,230.0
2023-05-30 03:00:00,572.0,848.0,91.0,221.0
2023-05-30 04:00:00,576.0,1051.0,89.0,175.0
2023-05-30 05:00:00,576.0,1052.0,65.0,135.0
2023-05-30 06:00:00,566.0,693.0,7.0,120.0
2023-05-30 07:00:00,432.0,587.0,0.0,126.0
2023-05-30 08:00:00,455.0,508.0,0.0,143.0
2023-05-30 09:00:00,443.0,478.0,0.0,146.0
2023-05-30 10:00:00,452.0,424.0,0.0,155.0
2023-05-30 11:00:00,415.0,406.0,0.0,127.0
2023-05-30 12:00:00,437.0,431.0,1.0,80.0
2023-05-30 13:00:00,501.0,470.0,1.0,111.0
2023-05-30 14:00:00,367.0,533.0,59.0,119.0
2023-05-30 15:00:00,312.0,433.0,153.0,107.0
2023-05-30 16:00:00,228.0,244.0,195.0,157.0
2023-05-30 17:00:00,231.0,271.0,203.0,160.0
2023-05-30 18:00:00,259.0,289.0,168.0,149.0
2023-05-30 19:00:00,333.0,297.0,128.0,151.0
2023-05-30 20:00:00,323.0,308.0,134.0,180.0
2023-05-30 21:00:00,415.0,356.0,132.0,202.0
2023-05-30 22:00:00,549.0,409.0,207.0,183.0
2023-05-30 23:00:00,517.0,448.0,207.0,167.0
