UTC time,nat_gas,hydro,solar,wind
2023-10-04 00:00:00,608.0,337.0,137.0,33.0
2023-10-04 01:00:00,650.0,710.0,85.0,49.0
2023-10-04 02:00:00,649.0,996.0,90.0,29.0
2023-10-04 03:00:00,610.0,1030.0,90.0,4.0
2023-10-04 04:00:00,607.0,846.0,35.0,5.0
2023-10-04 05:00:00,676.0,563.0,58.0,13.0
2023-10-04 06:00:00,553.0,507.0,0.0,15.0
2023-10-04 07:00:00,544.0,374.0,0.0,27.0
2023-10-04 08:00:00,668.0,305.0,0.0,32.0
2023-10-04 09:00:00,611.0,150.0,0.0,33.0
2023-10-04 10:00:00,559.0,151.0,0.0,46.0
2023-10-04 11:00:00,552.0,167.0,0.0,69.0
2023-10-04 12:00:00,604.0,164.0,0.0,103.0
2023-10-04 13:00:00,605.0,303.0,0.0,153.0
2023-10-04 14:00:00,663.0,389.0,6.0,172.0
2023-10-04 15:00:00,616.0,374.0,69.0,136.0
2023-10-04 16:00:00,562.0,159.0,129.0,135.0
2023-10-04 17:00:00,526.0,144.0,101.0,169.0
2023-10-04 18:00:00,545.0,192.0,103.0,190.0
2023-10-04 19:00:00,545.0,183.0,104.0,163.0
2023-10-04 20:00:00,563.0,135.0,162.0,171.0
2023-10-04 21:00:00,595.0,137.0,191.0,154.0
2023-10-04 22:00:00,620.0,167.0,186.0,167.0
2023-10-04 23:00:00,663.0,226.0,159.0,174.0
