UTC time,nat_gas,hydro,solar,wind
2023-05-13 00:00:00,487.0,587.0,176.0,129.0
2023-05-13 01:00:00,488.0,684.0,167.0,137.0
2023-05-13 02:00:00,618.0,961.0,76.0,152.0
2023-05-13 03:00:00,653.0,1091.0,83.0,119.0
2023-05-13 04:00:00,638.0,1099.0,74.0,94.0
2023-05-13 05:00:00,637.0,1040.0,87.0,78.0
2023-05-13 06:00:00,627.0,1049.0,20.0,68.0
2023-05-13 07:00:00,545.0,965.0,5.0,79.0
2023-05-13 08:00:00,296.0,961.0,6.0,123.0
2023-05-13 09:00:00,256.0,822.0,0.0,164.0
2023-05-13 10:00:00,255.0,818.0,6.0,126.0
2023-05-13 11:00:00,256.0,783.0,0.0,182.0
2023-05-13 12:00:00,256.0,605.0,3.0,224.0
2023-05-13 13:00:00,294.0,689.0,1.0,180.0
2023-05-13 14:00:00,277.0,505.0,46.0,117.0
2023-05-13 15:00:00,351.0,300.0,132.0,138.0
2023-05-13 16:00:00,417.0,279.0,178.0,194.0
2023-05-13 17:00:00,414.0,311.0,126.0,193.0
2023-05-13 18:00:00,414.0,360.0,164.0,166.0
2023-05-13 19:00:00,413.0,365.0,127.0,131.0
2023-05-13 20:00:00,432.0,380.0,202.0,107.0
2023-05-13 21:00:00,413.0,370.0,166.0,84.0
2023-05-13 22:00:00,413.0,441.0,207.0,40.0
2023-05-13 23:00:00,412.0,545.0,202.0,26.0
