UTC time,nat_gas,hydro,solar,wind
2024-01-02 00:00:00,650.0,64.0,71.0,58.0
2024-01-02 01:00:00,734.0,200.0,7.0,32.0
2024-01-02 02:00:00,746.0,617.0,0.0,11.0
2024-01-02 03:00:00,751.0,664.0,82.0,5.0
2024-01-02 04:00:00,757.0,645.0,0.0,7.0
2024-01-02 05:00:00,756.0,433.0,0.0,9.0
2024-01-02 06:00:00,726.0,368.0,0.0,16.0
2024-01-02 07:00:00,746.0,269.0,59.0,11.0
2024-01-02 08:00:00,701.0,199.0,0.0,11.0
2024-01-02 09:00:00,678.0,121.0,0.0,17.0
2024-01-02 10:00:00,682.0,179.0,0.0,26.0
2024-01-02 11:00:00,687.0,159.0,0.0,28.0
2024-01-02 12:00:00,732.0,172.0,0.0,35.0
2024-01-02 13:00:00,765.0,153.0,0.0,30.0
2024-01-02 14:00:00,758.0,262.0,1.0,35.0
2024-01-02 15:00:00,757.0,291.0,82.0,39.0
2024-01-02 16:00:00,740.0,145.0,95.0,15.0
2024-01-02 17:00:00,638.0,116.0,96.0,15.0
2024-01-02 18:00:00,572.0,112.0,105.0,10.0
2024-01-02 19:00:00,559.0,89.0,83.0,11.0
2024-01-02 20:00:00,544.0,60.0,29.0,17.0
2024-01-02 21:00:00,548.0,57.0,21.0,23.0
2024-01-02 22:00:00,551.0,82.0,16.0,5.0
2024-01-02 23:00:00,606.0,68.0,39.0,0.0
