UTC time,nat_gas,hydro,solar,wind
2023-12-11 00:00:00,601.0,167.0,40.0,49.0
2023-12-11 01:00:00,689.0,384.0,31.0,44.0
2023-12-11 02:00:00,728.0,714.0,89.0,51.0
2023-12-11 03:00:00,744.0,629.0,47.0,66.0
2023-12-11 04:00:00,705.0,594.0,82.0,40.0
2023-12-11 05:00:00,698.0,522.0,29.0,47.0
2023-12-11 06:00:00,714.0,290.0,1.0,55.0
2023-12-11 07:00:00,681.0,197.0,0.0,30.0
2023-12-11 08:00:00,671.0,232.0,0.0,21.0
2023-12-11 09:00:00,687.0,223.0,0.0,46.0
2023-12-11 10:00:00,690.0,162.0,0.0,47.0
2023-12-11 11:00:00,690.0,167.0,0.0,39.0
2023-12-11 12:00:00,692.0,163.0,0.0,36.0
2023-12-11 13:00:00,715.0,220.0,0.0,31.0
2023-12-11 14:00:00,769.0,367.0,0.0,55.0
2023-12-11 15:00:00,771.0,456.0,3.0,31.0
2023-12-11 16:00:00,770.0,198.0,39.0,26.0
2023-12-11 17:00:00,757.0,167.0,14.0,28.0
2023-12-11 18:00:00,697.0,179.0,14.0,26.0
2023-12-11 19:00:00,671.0,174.0,46.0,13.0
2023-12-11 20:00:00,664.0,159.0,48.0,19.0
2023-12-11 21:00:00,628.0,129.0,47.0,8.0
2023-12-11 22:00:00,616.0,132.0,43.0,1.0
2023-12-11 23:00:00,616.0,124.0,38.0,6.0
