UTC time,nat_gas,hydro,solar,wind
2023-02-06 00:00:00,293.0,330.0,171.0,333.0
2023-02-06 01:00:00,313.0,469.0,59.0,332.0
2023-02-06 02:00:00,341.0,856.0,47.0,319.0
2023-02-06 03:00:00,357.0,928.0,47.0,225.0
2023-02-06 04:00:00,356.0,903.0,46.0,43.0
2023-02-06 05:00:00,353.0,626.0,45.0,225.0
2023-02-06 06:00:00,367.0,574.0,44.0,103.0
2023-02-06 07:00:00,387.0,531.0,2.0,56.0
2023-02-06 08:00:00,351.0,349.0,0.0,19.0
2023-02-06 09:00:00,342.0,284.0,0.0,0.0
2023-02-06 10:00:00,343.0,278.0,0.0,1.0
2023-02-06 11:00:00,346.0,284.0,0.0,73.0
2023-02-06 12:00:00,374.0,286.0,0.0,82.0
2023-02-06 13:00:00,386.0,314.0,0.0,89.0
2023-02-06 14:00:00,516.0,361.0,3.0,49.0
2023-02-06 15:00:00,582.0,473.0,7.0,55.0
2023-02-06 16:00:00,534.0,392.0,92.0,56.0
2023-02-06 17:00:00,478.0,98.0,198.0,138.0
2023-02-06 18:00:00,482.0,111.0,213.0,175.0
2023-02-06 19:00:00,487.0,130.0,208.0,206.0
2023-02-06 20:00:00,487.0,132.0,107.0,234.0
2023-02-06 21:00:00,491.0,131.0,91.0,259.0
2023-02-06 22:00:00,491.0,133.0,94.0,268.0
2023-02-06 23:00:00,500.0,136.0,106.0,313.0
