UTC time,nat_gas,hydro,solar,wind
2023-11-25 00:00:00,586.0,239.0,57.0,6.0
2023-11-25 01:00:00,663.0,491.0,42.0,23.0
2023-11-25 02:00:00,674.0,762.0,89.0,18.0
2023-11-25 03:00:00,679.0,750.0,90.0,2.0
2023-11-25 04:00:00,684.0,637.0,34.0,0.0
2023-11-25 05:00:00,709.0,419.0,2.0,0.0
2023-11-25 06:00:00,710.0,438.0,26.0,40.0
2023-11-25 07:00:00,703.0,309.0,2.0,60.0
2023-11-25 08:00:00,659.0,280.0,1.0,62.0
2023-11-25 09:00:00,663.0,166.0,0.0,37.0
2023-11-25 10:00:00,667.0,199.0,1.0,30.0
2023-11-25 11:00:00,670.0,188.0,0.0,39.0
2023-11-25 12:00:00,702.0,195.0,0.0,40.0
2023-11-25 13:00:00,750.0,200.0,0.0,39.0
2023-11-25 14:00:00,755.0,409.0,0.0,86.0
2023-11-25 15:00:00,754.0,402.0,7.0,160.0
2023-11-25 16:00:00,687.0,113.0,70.0,139.0
2023-11-25 17:00:00,531.0,120.0,149.0,157.0
2023-11-25 18:00:00,490.0,122.0,133.0,191.0
2023-11-25 19:00:00,493.0,95.0,119.0,279.0
2023-11-25 20:00:00,555.0,96.0,55.0,275.0
2023-11-25 21:00:00,556.0,102.0,55.0,254.0
2023-11-25 22:00:00,556.0,136.0,56.0,261.0
2023-11-25 23:00:00,557.0,144.0,57.0,292.0
