Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
39960,2023-07-24 00:00:00,2024-07-17 00:00:00,3.1,210.35,796.0,896.0,99.0,197.0
39961,2023-07-24 01:00:00,2024-07-17 00:00:00,3.1,194.9,869.0,1193.0,82.0,219.0
39962,2023-07-24 02:00:00,2024-07-17 00:00:00,3.1,199.28,853.0,1138.0,57.0,211.0
39963,2023-07-24 03:00:00,2024-07-17 00:00:00,3.1,200.2,830.0,1012.0,90.0,255.0
39964,2023-07-24 04:00:00,2024-07-17 00:00:00,3.1,190.52,855.0,1128.0,74.0,320.0
39965,2023-07-24 05:00:00,2024-07-17 00:00:00,3.1,224.87,834.0,754.0,52.0,282.0
39966,2023-07-24 06:00:00,2024-07-17 00:00:00,3.1,266.74,859.0,610.0,8.0,164.0
39967,2023-07-24 07:00:00,2024-07-17 00:00:00,3.1,251.73,726.0,656.0,0.0,98.0
39968,2023-07-24 08:00:00,2024-07-17 00:00:00,3.1,229.1,573.0,580.0,0.0,140.0
39969,2023-07-24 09:00:00,2024-07-17 00:00:00,3.1,241.79,557.0,461.0,0.0,164.0
39970,2023-07-24 10:00:00,2024-07-17 00:00:00,3.1,285.67,541.0,244.0,0.0,170.0
39971,2023-07-24 11:00:00,2024-07-17 00:00:00,3.1,282.92,482.0,208.0,0.0,169.0
39972,2023-07-24 12:00:00,2024-07-17 00:00:00,3.1,198.7,565.0,782.0,0.0,149.0
39973,2023-07-24 13:00:00,2024-07-17 00:00:00,3.1,278.11,611.0,335.0,0.0,166.0
39974,2023-07-24 14:00:00,2024-07-17 00:00:00,3.1,262.21,607.0,355.0,46.0,174.0
39975,2023-07-24 15:00:00,2024-07-17 00:00:00,3.1,249.65,507.0,317.0,64.0,156.0
39976,2023-07-24 16:00:00,2024-07-17 00:00:00,3.1,266.66,516.0,227.0,103.0,146.0
39977,2023-07-24 17:00:00,2024-07-17 00:00:00,3.1,261.89,493.0,265.0,74.0,133.0
39978,2023-07-24 18:00:00,2024-07-17 00:00:00,3.1,258.36,625.0,329.0,134.0,158.0
39979,2023-07-24 19:00:00,2024-07-17 00:00:00,3.1,247.64,782.0,509.0,161.0,182.0
39980,2023-07-24 20:00:00,2024-07-17 00:00:00,3.1,240.27,803.0,563.0,178.0,192.0
39981,2023-07-24 21:00:00,2024-07-17 00:00:00,3.1,245.28,808.0,541.0,179.0,180.0
39982,2023-07-24 22:00:00,2024-07-17 00:00:00,3.1,235.76,814.0,684.0,163.0,138.0
39983,2023-07-24 23:00:00,2024-07-17 00:00:00,3.1,244.54,842.0,639.0,154.0,150.0
