UTC time,nat_gas,hydro,solar,wind
2023-02-27 00:00:00,584.0,182.0,147.0,153.0
2023-02-27 01:00:00,594.0,525.0,80.0,245.0
2023-02-27 02:00:00,648.0,778.0,66.0,296.0
2023-02-27 03:00:00,652.0,1078.0,67.0,299.0
2023-02-27 04:00:00,652.0,929.0,66.0,312.0
2023-02-27 05:00:00,651.0,815.0,64.0,313.0
2023-02-27 06:00:00,651.0,788.0,2.0,314.0
2023-02-27 07:00:00,629.0,653.0,1.0,315.0
2023-02-27 08:00:00,606.0,432.0,0.0,314.0
2023-02-27 09:00:00,611.0,409.0,0.0,308.0
2023-02-27 10:00:00,616.0,379.0,0.0,296.0
2023-02-27 11:00:00,626.0,381.0,0.0,279.0
2023-02-27 12:00:00,641.0,380.0,0.0,305.0
2023-02-27 13:00:00,664.0,435.0,0.0,307.0
2023-02-27 14:00:00,663.0,742.0,4.0,283.0
2023-02-27 15:00:00,662.0,693.0,28.0,312.0
2023-02-27 16:00:00,602.0,556.0,87.0,305.0
2023-02-27 17:00:00,547.0,399.0,180.0,308.0
2023-02-27 18:00:00,542.0,311.0,198.0,308.0
2023-02-27 19:00:00,534.0,275.0,180.0,308.0
2023-02-27 20:00:00,525.0,264.0,179.0,311.0
2023-02-27 21:00:00,523.0,157.0,154.0,311.0
2023-02-27 22:00:00,525.0,135.0,96.0,313.0
2023-02-27 23:00:00,525.0,150.0,101.0,313.0
