UTC time,nat_gas,hydro,solar,wind
2023-07-21 00:00:00,840.0,722.0,137.0,13.0
2023-07-21 01:00:00,841.0,973.0,126.0,6.0
2023-07-21 02:00:00,841.0,1090.0,107.0,6.0
2023-07-21 03:00:00,883.0,1044.0,89.0,4.0
2023-07-21 04:00:00,859.0,930.0,2.0,15.0
2023-07-21 05:00:00,841.0,737.0,0.0,20.0
2023-07-21 06:00:00,842.0,628.0,0.0,40.0
2023-07-21 07:00:00,805.0,642.0,0.0,31.0
2023-07-21 08:00:00,551.0,894.0,0.0,14.0
2023-07-21 09:00:00,345.0,429.0,0.0,7.0
2023-07-21 10:00:00,304.0,248.0,0.0,1.0
2023-07-21 11:00:00,335.0,307.0,0.0,0.0
2023-07-21 12:00:00,346.0,342.0,0.0,0.0
2023-07-21 13:00:00,371.0,419.0,0.0,0.0
2023-07-21 14:00:00,363.0,388.0,46.0,0.0
2023-07-21 15:00:00,345.0,205.0,63.0,0.0
2023-07-21 16:00:00,344.0,203.0,72.0,0.0
2023-07-21 17:00:00,473.0,225.0,87.0,7.0
2023-07-21 18:00:00,497.0,244.0,93.0,8.0
2023-07-21 19:00:00,609.0,476.0,189.0,3.0
2023-07-21 20:00:00,664.0,463.0,199.0,2.0
2023-07-21 21:00:00,837.0,512.0,198.0,9.0
2023-07-21 22:00:00,865.0,568.0,184.0,9.0
2023-07-21 23:00:00,865.0,641.0,178.0,11.0
