UTC time,nat_gas,hydro,solar,wind
2023-01-16 00:00:00,345.0,173.0,43.0,265.0
2023-01-16 01:00:00,419.0,389.0,40.0,231.0
2023-01-16 02:00:00,421.0,671.0,40.0,266.0
2023-01-16 03:00:00,420.0,732.0,39.0,267.0
2023-01-16 04:00:00,407.0,748.0,1.0,260.0
2023-01-16 05:00:00,393.0,582.0,0.0,187.0
2023-01-16 06:00:00,381.0,277.0,0.0,176.0
2023-01-16 07:00:00,367.0,222.0,0.0,151.0
2023-01-16 08:00:00,366.0,142.0,0.0,144.0
2023-01-16 09:00:00,364.0,174.0,0.0,227.0
2023-01-16 10:00:00,364.0,173.0,0.0,314.0
2023-01-16 11:00:00,364.0,192.0,0.0,332.0
2023-01-16 12:00:00,364.0,244.0,0.0,331.0
2023-01-16 13:00:00,364.0,265.0,0.0,332.0
2023-01-16 14:00:00,365.0,362.0,0.0,329.0
2023-01-16 15:00:00,390.0,645.0,0.0,330.0
2023-01-16 16:00:00,406.0,493.0,0.0,329.0
2023-01-16 17:00:00,410.0,262.0,40.0,331.0
2023-01-16 18:00:00,410.0,200.0,43.0,333.0
2023-01-16 19:00:00,411.0,161.0,46.0,332.0
2023-01-16 20:00:00,410.0,166.0,54.0,332.0
2023-01-16 21:00:00,404.0,151.0,53.0,331.0
2023-01-16 22:00:00,389.0,190.0,43.0,333.0
2023-01-16 23:00:00,382.0,176.0,45.0,332.0
