UTC time,nat_gas,hydro,solar,wind
2023-10-14 00:00:00,642.0,181.0,63.0,0.0
2023-10-14 01:00:00,629.0,378.0,56.0,0.0
2023-10-14 02:00:00,638.0,644.0,73.0,0.0
2023-10-14 03:00:00,641.0,673.0,2.0,0.0
2023-10-14 04:00:00,640.0,448.0,0.0,0.0
2023-10-14 05:00:00,665.0,316.0,0.0,0.0
2023-10-14 06:00:00,671.0,248.0,0.0,0.0
2023-10-14 07:00:00,656.0,103.0,0.0,5.0
2023-10-14 08:00:00,635.0,150.0,0.0,5.0
2023-10-14 09:00:00,635.0,123.0,0.0,3.0
2023-10-14 10:00:00,632.0,114.0,0.0,0.0
2023-10-14 11:00:00,635.0,186.0,0.0,0.0
2023-10-14 12:00:00,636.0,180.0,0.0,1.0
2023-10-14 13:00:00,635.0,178.0,0.0,2.0
2023-10-14 14:00:00,616.0,177.0,0.0,0.0
2023-10-14 15:00:00,548.0,159.0,11.0,7.0
2023-10-14 16:00:00,430.0,234.0,19.0,12.0
2023-10-14 17:00:00,553.0,350.0,31.0,7.0
2023-10-14 18:00:00,427.0,120.0,56.0,2.0
2023-10-14 19:00:00,395.0,129.0,59.0,22.0
2023-10-14 20:00:00,409.0,135.0,113.0,23.0
2023-10-14 21:00:00,433.0,140.0,165.0,24.0
2023-10-14 22:00:00,458.0,160.0,172.0,18.0
2023-10-14 23:00:00,495.0,184.0,179.0,8.0
