Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37728,2023-04-22 00:00:00,2024-07-17 00:00:00,3.1,110.44,431.0,815.0,176.0,22.0
37729,2023-04-22 01:00:00,2024-07-17 00:00:00,3.1,122.15,483.0,836.0,132.0,12.0
37730,2023-04-22 02:00:00,2024-07-17 00:00:00,3.1,120.83,515.0,989.0,64.0,9.0
37731,2023-04-22 03:00:00,2024-07-17 00:00:00,3.1,117.82,520.0,1021.0,89.0,3.0
37732,2023-04-22 04:00:00,2024-07-17 00:00:00,3.1,119.96,510.0,976.0,87.0,0.0
37733,2023-04-22 05:00:00,2024-07-17 00:00:00,3.1,119.5,499.0,982.0,63.0,1.0
37734,2023-04-22 06:00:00,2024-07-17 00:00:00,3.1,125.91,505.0,974.0,3.0,2.0
37735,2023-04-22 07:00:00,2024-07-17 00:00:00,3.1,125.05,509.0,952.0,0.0,45.0
37736,2023-04-22 08:00:00,2024-07-17 00:00:00,3.1,122.53,507.0,925.0,1.0,98.0
37737,2023-04-22 09:00:00,2024-07-17 00:00:00,3.1,120.37,515.0,977.0,0.0,91.0
37738,2023-04-22 10:00:00,2024-07-17 00:00:00,3.1,118.5,507.0,951.0,1.0,124.0
37739,2023-04-22 11:00:00,2024-07-17 00:00:00,3.1,124.88,510.0,877.0,0.0,124.0
37740,2023-04-22 12:00:00,2024-07-17 00:00:00,3.1,117.3,499.0,970.0,0.0,105.0
37741,2023-04-22 13:00:00,2024-07-17 00:00:00,3.1,122.33,529.0,969.0,0.0,102.0
37742,2023-04-22 14:00:00,2024-07-17 00:00:00,3.1,114.39,469.0,948.0,25.0,75.0
37743,2023-04-22 15:00:00,2024-07-17 00:00:00,3.1,133.45,444.0,595.0,87.0,105.0
37744,2023-04-22 16:00:00,2024-07-17 00:00:00,3.1,126.16,417.0,417.0,168.0,221.0
37745,2023-04-22 17:00:00,2024-07-17 00:00:00,3.1,138.67,419.0,379.0,133.0,187.0
37746,2023-04-22 18:00:00,2024-07-17 00:00:00,3.1,131.52,423.0,489.0,118.0,160.0
37747,2023-04-22 19:00:00,2024-07-17 00:00:00,3.1,136.4,428.0,476.0,125.0,132.0
37748,2023-04-22 20:00:00,2024-07-17 00:00:00,3.1,146.93,440.0,444.0,119.0,105.0
37749,2023-04-22 21:00:00,2024-07-17 00:00:00,3.1,151.67,455.0,459.0,124.0,72.0
37750,2023-04-22 22:00:00,2024-07-17 00:00:00,3.1,141.42,464.0,560.0,123.0,67.0
37751,2023-04-22 23:00:00,2024-07-17 00:00:00,3.1,128.49,473.0,612.0,197.0,80.0
