UTC time,nat_gas,hydro,solar,wind
2023-04-10 00:00:00,429.0,348.0,204.0,35.0
2023-04-10 01:00:00,436.0,476.0,81.0,43.0
2023-04-10 02:00:00,480.0,735.0,92.0,47.0
2023-04-10 03:00:00,482.0,942.0,90.0,45.0
2023-04-10 04:00:00,472.0,959.0,85.0,56.0
2023-04-10 05:00:00,472.0,921.0,12.0,56.0
2023-04-10 06:00:00,478.0,929.0,0.0,20.0
2023-04-10 07:00:00,456.0,610.0,0.0,11.0
2023-04-10 08:00:00,476.0,486.0,0.0,9.0
2023-04-10 09:00:00,471.0,496.0,0.0,40.0
2023-04-10 10:00:00,476.0,481.0,0.0,59.0
2023-04-10 11:00:00,471.0,506.0,0.0,61.0
2023-04-10 12:00:00,474.0,544.0,0.0,44.0
2023-04-10 13:00:00,479.0,608.0,0.0,60.0
2023-04-10 14:00:00,482.0,725.0,5.0,59.0
2023-04-10 15:00:00,484.0,663.0,153.0,52.0
2023-04-10 16:00:00,467.0,394.0,175.0,57.0
2023-04-10 17:00:00,457.0,286.0,168.0,84.0
2023-04-10 18:00:00,448.0,270.0,149.0,96.0
2023-04-10 19:00:00,432.0,279.0,118.0,83.0
2023-04-10 20:00:00,445.0,291.0,126.0,75.0
2023-04-10 21:00:00,455.0,338.0,205.0,59.0
2023-04-10 22:00:00,455.0,333.0,200.0,36.0
2023-04-10 23:00:00,401.0,481.0,205.0,4.0
