UTC time,nat_gas,hydro,solar,wind
2023-12-21 00:00:00,621.0,132.0,57.0,0.0
2023-12-21 01:00:00,633.0,509.0,86.0,0.0
2023-12-21 02:00:00,660.0,751.0,86.0,0.0
2023-12-21 03:00:00,637.0,682.0,81.0,0.0
2023-12-21 04:00:00,616.0,574.0,25.0,0.0
2023-12-21 05:00:00,620.0,343.0,0.0,0.0
2023-12-21 06:00:00,608.0,213.0,0.0,0.0
2023-12-21 07:00:00,611.0,221.0,0.0,2.0
2023-12-21 08:00:00,605.0,124.0,0.0,22.0
2023-12-21 09:00:00,604.0,133.0,0.0,24.0
2023-12-21 10:00:00,658.0,126.0,0.0,24.0
2023-12-21 11:00:00,657.0,121.0,0.0,24.0
2023-12-21 12:00:00,658.0,121.0,0.0,24.0
2023-12-21 13:00:00,667.0,113.0,0.0,22.0
2023-12-21 14:00:00,713.0,86.0,0.0,11.0
2023-12-21 15:00:00,758.0,239.0,0.0,9.0
2023-12-21 16:00:00,696.0,95.0,12.0,23.0
2023-12-21 17:00:00,611.0,93.0,35.0,17.0
2023-12-21 18:00:00,564.0,84.0,65.0,11.0
2023-12-21 19:00:00,536.0,77.0,82.0,18.0
2023-12-21 20:00:00,571.0,90.0,84.0,33.0
2023-12-21 21:00:00,568.0,102.0,88.0,45.0
2023-12-21 22:00:00,543.0,110.0,20.0,53.0
2023-12-21 23:00:00,568.0,112.0,62.0,50.0
