UTC time,nat_gas,hydro,solar,wind
2023-12-25 00:00:00,612.0,151.0,69.0,55.0
2023-12-25 01:00:00,693.0,240.0,86.0,45.0
2023-12-25 02:00:00,712.0,632.0,86.0,26.0
2023-12-25 03:00:00,738.0,617.0,85.0,31.0
2023-12-25 04:00:00,753.0,548.0,45.0,31.0
2023-12-25 05:00:00,762.0,611.0,2.0,27.0
2023-12-25 06:00:00,759.0,438.0,1.0,40.0
2023-12-25 07:00:00,736.0,358.0,0.0,54.0
2023-12-25 08:00:00,701.0,134.0,0.0,57.0
2023-12-25 09:00:00,687.0,126.0,1.0,57.0
2023-12-25 10:00:00,686.0,112.0,0.0,56.0
2023-12-25 11:00:00,697.0,131.0,0.0,57.0
2023-12-25 12:00:00,708.0,130.0,0.0,46.0
2023-12-25 13:00:00,711.0,5046.0,0.0,36.0
2023-12-25 14:00:00,678.0,265.0,0.0,76.0
2023-12-25 15:00:00,704.0,337.0,0.0,56.0
2023-12-25 16:00:00,673.0,156.0,29.0,33.0
2023-12-25 17:00:00,567.0,119.0,57.0,24.0
2023-12-25 18:00:00,500.0,102.0,105.0,49.0
2023-12-25 19:00:00,474.0,94.0,21.0,40.0
2023-12-25 20:00:00,488.0,74.0,17.0,32.0
2023-12-25 21:00:00,483.0,74.0,19.0,57.0
2023-12-25 22:00:00,464.0,86.0,33.0,88.0
2023-12-25 23:00:00,468.0,89.0,54.0,64.0
