UTC time,nat_gas,hydro,solar,wind
2023-12-15 00:00:00,635.0,92.0,48.0,48.0
2023-12-15 01:00:00,746.0,548.0,0.0,36.0
2023-12-15 02:00:00,758.0,696.0,0.0,27.0
2023-12-15 03:00:00,764.0,559.0,0.0,22.0
2023-12-15 04:00:00,766.0,491.0,0.0,19.0
2023-12-15 05:00:00,702.0,490.0,0.0,15.0
2023-12-15 06:00:00,725.0,338.0,69.0,16.0
2023-12-15 07:00:00,720.0,226.0,11.0,40.0
2023-12-15 08:00:00,714.0,156.0,1.0,31.0
2023-12-15 09:00:00,717.0,178.0,0.0,31.0
2023-12-15 10:00:00,690.0,164.0,0.0,33.0
2023-12-15 11:00:00,710.0,161.0,0.0,45.0
2023-12-15 12:00:00,701.0,161.0,0.0,58.0
2023-12-15 13:00:00,714.0,207.0,0.0,55.0
2023-12-15 14:00:00,777.0,265.0,77.0,64.0
2023-12-15 15:00:00,782.0,289.0,86.0,55.0
2023-12-15 16:00:00,775.0,173.0,98.0,52.0
2023-12-15 17:00:00,715.0,164.0,60.0,70.0
2023-12-15 18:00:00,653.0,137.0,21.0,74.0
2023-12-15 19:00:00,667.0,120.0,19.0,81.0
2023-12-15 20:00:00,612.0,122.0,19.0,104.0
2023-12-15 21:00:00,560.0,122.0,71.0,144.0
2023-12-15 22:00:00,468.0,129.0,41.0,107.0
2023-12-15 23:00:00,575.0,126.0,105.0,108.0
