UTC time,nat_gas,hydro,solar,wind
2023-04-12 00:00:00,472.0,485.0,195.0,286.0
2023-04-12 01:00:00,483.0,808.0,127.0,275.0
2023-04-12 02:00:00,479.0,998.0,96.0,256.0
2023-04-12 03:00:00,485.0,1031.0,90.0,199.0
2023-04-12 04:00:00,486.0,1056.0,87.0,114.0
2023-04-12 05:00:00,489.0,1029.0,5.0,118.0
2023-04-12 06:00:00,471.0,958.0,0.0,157.0
2023-04-12 07:00:00,488.0,713.0,1.0,179.0
2023-04-12 08:00:00,502.0,670.0,0.0,177.0
2023-04-12 09:00:00,492.0,648.0,0.0,205.0
2023-04-12 10:00:00,488.0,422.0,0.0,193.0
2023-04-12 11:00:00,455.0,395.0,0.0,144.0
2023-04-12 12:00:00,498.0,410.0,0.0,179.0
2023-04-12 13:00:00,488.0,692.0,0.0,234.0
2023-04-12 14:00:00,491.0,714.0,9.0,231.0
2023-04-12 15:00:00,492.0,646.0,60.0,265.0
2023-04-12 16:00:00,470.0,334.0,63.0,268.0
2023-04-12 17:00:00,440.0,392.0,194.0,239.0
2023-04-12 18:00:00,444.0,265.0,105.0,250.0
2023-04-12 19:00:00,434.0,319.0,95.0,284.0
2023-04-12 20:00:00,435.0,289.0,102.0,294.0
2023-04-12 21:00:00,434.0,334.0,112.0,305.0
2023-04-12 22:00:00,428.0,307.0,159.0,309.0
2023-04-12 23:00:00,426.0,431.0,80.0,310.0
