UTC time,nat_gas,hydro,solar,wind
2023-05-31 00:00:00,502.0,646.0,138.0,166.0
2023-05-31 01:00:00,515.0,637.0,177.0,181.0
2023-05-31 02:00:00,559.0,873.0,137.0,209.0
2023-05-31 03:00:00,585.0,1039.0,91.0,215.0
2023-05-31 04:00:00,626.0,1155.0,76.0,128.0
2023-05-31 05:00:00,615.0,1067.0,50.0,87.0
2023-05-31 06:00:00,604.0,829.0,13.0,86.0
2023-05-31 07:00:00,475.0,795.0,3.0,94.0
2023-05-31 08:00:00,364.0,492.0,0.0,97.0
2023-05-31 09:00:00,387.0,487.0,0.0,111.0
2023-05-31 10:00:00,392.0,533.0,1.0,97.0
2023-05-31 11:00:00,334.0,576.0,0.0,73.0
2023-05-31 12:00:00,345.0,578.0,0.0,61.0
2023-05-31 13:00:00,386.0,603.0,4.0,110.0
2023-05-31 14:00:00,307.0,525.0,65.0,96.0
2023-05-31 15:00:00,263.0,240.0,139.0,18.0
2023-05-31 16:00:00,270.0,315.0,53.0,17.0
2023-05-31 17:00:00,383.0,286.0,92.0,4.0
2023-05-31 18:00:00,507.0,216.0,93.0,23.0
2023-05-31 19:00:00,530.0,339.0,94.0,73.0
2023-05-31 20:00:00,529.0,337.0,95.0,116.0
2023-05-31 21:00:00,537.0,353.0,188.0,100.0
2023-05-31 22:00:00,532.0,364.0,162.0,86.0
2023-05-31 23:00:00,511.0,404.0,129.0,61.0
