UTC time,nat_gas,hydro,solar,wind
2023-10-23 00:00:00,661.0,461.0,114.0,327.0
2023-10-23 01:00:00,811.0,727.0,43.0,309.0
2023-10-23 02:00:00,804.0,843.0,90.0,300.0
2023-10-23 03:00:00,774.0,790.0,49.0,299.0
2023-10-23 04:00:00,733.0,737.0,35.0,261.0
2023-10-23 05:00:00,722.0,711.0,81.0,245.0
2023-10-23 06:00:00,709.0,373.0,2.0,208.0
2023-10-23 07:00:00,632.0,288.0,0.0,232.0
2023-10-23 08:00:00,637.0,315.0,0.0,232.0
2023-10-23 09:00:00,671.0,278.0,0.0,169.0
2023-10-23 10:00:00,716.0,296.0,0.0,131.0
2023-10-23 11:00:00,716.0,333.0,0.0,137.0
2023-10-23 12:00:00,722.0,344.0,0.0,92.0
2023-10-23 13:00:00,735.0,384.0,0.0,161.0
2023-10-23 14:00:00,781.0,471.0,1.0,68.0
2023-10-23 15:00:00,734.0,392.0,62.0,36.0
2023-10-23 16:00:00,609.0,127.0,97.0,11.0
2023-10-23 17:00:00,534.0,169.0,155.0,51.0
2023-10-23 18:00:00,580.0,158.0,83.0,56.0
2023-10-23 19:00:00,670.0,121.0,80.0,35.0
2023-10-23 20:00:00,684.0,97.0,131.0,16.0
2023-10-23 21:00:00,680.0,176.0,85.0,13.0
2023-10-23 22:00:00,580.0,219.0,162.0,16.0
2023-10-23 23:00:00,596.0,226.0,161.0,15.0
