UTC time,nat_gas,hydro,solar,wind
2023-06-28 00:00:00,717.0,605.0,190.0,138.0
2023-06-28 01:00:00,728.0,699.0,172.0,179.0
2023-06-28 02:00:00,743.0,1134.0,141.0,242.0
2023-06-28 03:00:00,751.0,1299.0,91.0,265.0
2023-06-28 04:00:00,769.0,1354.0,90.0,234.0
2023-06-28 05:00:00,721.0,1298.0,88.0,201.0
2023-06-28 06:00:00,747.0,1103.0,1.0,170.0
2023-06-28 07:00:00,652.0,788.0,0.0,133.0
2023-06-28 08:00:00,515.0,799.0,0.0,139.0
2023-06-28 09:00:00,495.0,679.0,0.0,144.0
2023-06-28 10:00:00,499.0,504.0,0.0,185.0
2023-06-28 11:00:00,493.0,491.0,0.0,232.0
2023-06-28 12:00:00,512.0,505.0,0.0,221.0
2023-06-28 13:00:00,510.0,519.0,8.0,199.0
2023-06-28 14:00:00,493.0,500.0,52.0,151.0
2023-06-28 15:00:00,457.0,451.0,144.0,96.0
2023-06-28 16:00:00,458.0,180.0,188.0,109.0
2023-06-28 17:00:00,499.0,195.0,142.0,103.0
2023-06-28 18:00:00,496.0,205.0,170.0,145.0
2023-06-28 19:00:00,556.0,326.0,129.0,191.0
2023-06-28 20:00:00,692.0,257.0,128.0,165.0
2023-06-28 21:00:00,705.0,333.0,138.0,173.0
2023-06-28 22:00:00,648.0,496.0,191.0,182.0
2023-06-28 23:00:00,618.0,640.0,208.0,163.0
