UTC time,nat_gas,hydro,solar,wind
2023-01-07 00:00:00,523.0,240.0,97.0,33.0
2023-01-07 01:00:00,632.0,528.0,77.0,34.0
2023-01-07 02:00:00,647.0,672.0,57.0,11.0
2023-01-07 03:00:00,652.0,586.0,40.0,12.0
2023-01-07 04:00:00,650.0,414.0,40.0,15.0
2023-01-07 05:00:00,648.0,373.0,40.0,26.0
2023-01-07 06:00:00,645.0,308.0,39.0,51.0
2023-01-07 07:00:00,552.0,241.0,1.0,65.0
2023-01-07 08:00:00,393.0,224.0,0.0,77.0
2023-01-07 09:00:00,220.0,270.0,0.0,75.0
2023-01-07 10:00:00,206.0,220.0,0.0,93.0
2023-01-07 11:00:00,211.0,215.0,0.0,74.0
2023-01-07 12:00:00,231.0,172.0,0.0,53.0
2023-01-07 13:00:00,232.0,200.0,0.0,74.0
2023-01-07 14:00:00,235.0,329.0,0.0,86.0
2023-01-07 15:00:00,236.0,460.0,3.0,66.0
2023-01-07 16:00:00,234.0,447.0,53.0,64.0
2023-01-07 17:00:00,193.0,161.0,113.0,58.0
2023-01-07 18:00:00,169.0,156.0,97.0,37.0
2023-01-07 19:00:00,143.0,127.0,74.0,42.0
2023-01-07 20:00:00,129.0,144.0,36.0,34.0
2023-01-07 21:00:00,130.0,130.0,71.0,27.0
2023-01-07 22:00:00,246.0,129.0,77.0,25.0
2023-01-07 23:00:00,318.0,154.0,90.0,18.0
