UTC time,nat_gas,hydro,solar,wind
2023-07-05 00:00:00,725.0,680.0,114.0,241.0
2023-07-05 01:00:00,790.0,931.0,121.0,227.0
2023-07-05 02:00:00,832.0,1178.0,153.0,170.0
2023-07-05 03:00:00,873.0,1325.0,93.0,113.0
2023-07-05 04:00:00,872.0,1312.0,90.0,102.0
2023-07-05 05:00:00,838.0,1093.0,78.0,51.0
2023-07-05 06:00:00,799.0,1029.0,3.0,114.0
2023-07-05 07:00:00,680.0,860.0,1.0,284.0
2023-07-05 08:00:00,506.0,700.0,0.0,303.0
2023-07-05 09:00:00,488.0,548.0,0.0,317.0
2023-07-05 10:00:00,494.0,370.0,0.0,282.0
2023-07-05 11:00:00,490.0,367.0,0.0,228.0
2023-07-05 12:00:00,546.0,365.0,0.0,198.0
2023-07-05 13:00:00,526.0,381.0,5.0,125.0
2023-07-05 14:00:00,467.0,595.0,58.0,46.0
2023-07-05 15:00:00,498.0,463.0,136.0,19.0
2023-07-05 16:00:00,489.0,195.0,159.0,33.0
2023-07-05 17:00:00,543.0,285.0,118.0,20.0
2023-07-05 18:00:00,584.0,312.0,160.0,10.0
2023-07-05 19:00:00,713.0,388.0,120.0,16.0
2023-07-05 20:00:00,815.0,363.0,119.0,25.0
2023-07-05 21:00:00,860.0,418.0,166.0,52.0
2023-07-05 22:00:00,865.0,586.0,185.0,84.0
2023-07-05 23:00:00,866.0,689.0,202.0,121.0
