UTC time,nat_gas,hydro,solar,wind
2023-09-06 00:00:00,640.0,453.0,178.0,82.0
2023-09-06 01:00:00,687.0,494.0,130.0,75.0
2023-09-06 02:00:00,757.0,840.0,94.0,75.0
2023-09-06 03:00:00,773.0,768.0,90.0,55.0
2023-09-06 04:00:00,734.0,724.0,87.0,35.0
2023-09-06 05:00:00,705.0,554.0,1.0,44.0
2023-09-06 06:00:00,671.0,681.0,9.0,66.0
2023-09-06 07:00:00,638.0,584.0,0.0,52.0
2023-09-06 08:00:00,631.0,348.0,7.0,38.0
2023-09-06 09:00:00,636.0,142.0,0.0,27.0
2023-09-06 10:00:00,619.0,118.0,0.0,16.0
2023-09-06 11:00:00,634.0,116.0,0.0,10.0
2023-09-06 12:00:00,636.0,122.0,0.0,26.0
2023-09-06 13:00:00,635.0,400.0,0.0,19.0
2023-09-06 14:00:00,633.0,572.0,33.0,6.0
2023-09-06 15:00:00,582.0,284.0,84.0,7.0
2023-09-06 16:00:00,528.0,153.0,166.0,1.0
2023-09-06 17:00:00,514.0,143.0,131.0,7.0
2023-09-06 18:00:00,543.0,140.0,120.0,51.0
2023-09-06 19:00:00,572.0,184.0,109.0,69.0
2023-09-06 20:00:00,609.0,221.0,143.0,74.0
2023-09-06 21:00:00,666.0,232.0,191.0,82.0
2023-09-06 22:00:00,678.0,219.0,200.0,80.0
2023-09-06 23:00:00,678.0,275.0,202.0,70.0
