UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-01-10 00:00:00,2024-07-17 00:00:00,3.1,4.927155688041904,279.6261175571914,273.8783850214592,271.73841882933,1.7556941392852,408.1503,449.75377,0.0,0.0
2023-01-10 01:00:00,2024-07-17 00:00:00,3.1,4.119812696656584,278.0712353509569,272.9160689853339,7.110777097822553,0.7663355521905917,411.41913,573.85119,0.0,0.0
2023-01-10 02:00:00,2024-07-17 00:00:00,3.1,4.119812696656584,278.0712353509569,272.9160689853339,7.110777097822553,0.7663355521905917,421.66316,634.35103,0.0,0.0
2023-01-10 03:00:00,2024-07-17 00:00:00,3.1,4.119812696656584,278.0712353509569,272.9160689853339,7.110777097822553,0.7663355521905917,421.50687,585.99137,0.0,0.0
2023-01-10 04:00:00,2024-07-17 00:00:00,3.1,4.043180430053113,277.3032128361975,272.6213944381482,3.5553088015487644,1.2431125747003935,413.15396,611.92344,0.0,0.0
2023-01-10 05:00:00,2024-07-17 00:00:00,3.1,4.043180430053113,277.3032128361975,272.6213944381482,3.5553088015487644,1.2431125747003935,418.51016,414.57054,0.0,0.0
2023-01-10 06:00:00,2024-07-17 00:00:00,3.1,4.043180430053113,277.3032128361975,272.6213944381482,3.5553088015487644,1.2431125747003935,420.89029,455.15813,0.0,0.0
2023-01-10 07:00:00,2024-07-17 00:00:00,3.1,4.156855257498851,276.65298178815704,272.2595162625673,0.0,0.3814525738016384,420.84837,273.68534,0.0,0.0
2023-01-10 08:00:00,2024-07-17 00:00:00,3.1,4.156855257498851,276.65298178815704,272.2595162625673,0.0,0.3814525738016384,423.26974,453.89965,0.0,0.0
2023-01-10 09:00:00,2024-07-17 00:00:00,3.1,4.156855257498851,276.65298178815704,272.2595162625673,0.0,0.3814525738016384,416.87824,419.07511,0.0,0.0
2023-01-10 10:00:00,2024-07-17 00:00:00,3.1,4.077809168152544,275.85782615372085,271.7727413560457,0.0,0.7159456473765899,413.09937,359.99552,0.0,0.0
2023-01-10 11:00:00,2024-07-17 00:00:00,3.1,4.077809168152544,275.85782615372085,271.7727413560457,0.0,0.7159456473765899,407.54067,440.48174,0.0,0.0
2023-01-10 12:00:00,2024-07-17 00:00:00,3.1,4.077809168152544,275.85782615372085,271.7727413560457,0.0,0.7159456473765899,405.07357,524.87616,0.0,0.0
2023-01-10 13:00:00,2024-07-17 00:00:00,3.1,3.904683423851619,275.4384904574602,271.5047302038591,1.5184726087763405,0.3709665886950952,395.1477,513.74999,0.0,0.0
2023-01-10 14:00:00,2024-07-17 00:00:00,3.1,3.904683423851619,275.4384904574602,271.5047302038591,1.5184726087763405,0.3709665886950952,400.28508,388.95551,0.0,0.0
2023-01-10 15:00:00,2024-07-17 00:00:00,3.1,3.904683423851619,275.4384904574602,271.5047302038591,1.5184726087763405,0.3709665886950952,400.21153,259.00965,0.0,0.0
2023-01-10 16:00:00,2024-07-17 00:00:00,3.1,4.593360868615679,278.26190536077866,272.0666917368184,92.42300370708196,0.8377912614263259,404.66851,551.06213,0.0,0.0
2023-01-10 17:00:00,2024-07-17 00:00:00,3.1,4.593360868615679,278.26190536077866,272.0666917368184,92.42300370708196,0.8377912614263259,409.60665,473.63333,0.0,0.0
2023-01-10 18:00:00,2024-07-17 00:00:00,3.1,4.593360868615679,278.26190536077866,272.0666917368184,92.42300370708196,0.8377912614263259,410.02692,350.31868,0.0,0.0
2023-01-10 19:00:00,2024-07-17 00:00:00,3.1,4.895564205697791,279.4460193056084,271.9440852653954,405.4173477245298,0.4454408141691378,411.71571,299.87089,0.0,0.0
2023-01-10 20:00:00,2024-07-17 00:00:00,3.1,4.895564205697791,279.4460193056084,271.9440852653954,405.4173477245298,0.4454408141691378,410.81678,326.57723,0.0,0.0
2023-01-10 21:00:00,2024-07-17 00:00:00,3.1,4.895564205697791,279.4460193056084,271.9440852653954,405.4173477245298,0.4454408141691378,404.06812,322.63871,0.0,0.0
2023-01-10 22:00:00,2024-07-17 00:00:00,3.1,3.954384561450709,278.12631650621586,271.7767584789832,318.57691645888514,0.927173491808587,398.69745,304.96722,0.0,0.0
2023-01-10 23:00:00,2024-07-17 00:00:00,3.1,3.954384561450709,278.12631650621586,271.7767584789832,318.57691645888514,0.927173491808587,401.97744,225.03422,0.0,0.0
2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,3.954384561450709,278.12631650621586,271.7767584789832,318.57691645888514,0.927173491808587,408.1503,449.75377,0.0,0.0
2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,3.464267816069045,276.21019138879694,271.1000793281022,7.067884821600919,0.4165412408831102,411.41913,573.85119,0.0,0.0
2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,3.464267816069045,276.21019138879694,271.1000793281022,7.067884821600919,0.4165412408831102,421.66316,634.35103,0.0,0.0
2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,3.464267816069045,276.21019138879694,271.1000793281022,7.067884821600919,0.4165412408831102,421.50687,585.99137,0.0,0.0
2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,3.35359674146692,275.5577744594465,270.5822326856593,3.534077324422961,0.7458387345448004,413.15396,611.92344,0.0,0.0
2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,3.35359674146692,275.5577744594465,270.5822326856593,3.534077324422961,0.7458387345448004,418.51016,414.57054,0.0,0.0
2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,3.35359674146692,275.5577744594465,270.5822326856593,3.534077324422961,0.7458387345448004,420.89029,455.15813,0.0,0.0
2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,3.311216583720298,275.09275123627,270.025931047134,0.0,0.2615782214494315,420.84837,273.68534,0.0,0.0
2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,3.311216583720298,275.09275123627,270.025931047134,0.0,0.2615782214494315,423.26974,453.89965,0.0,0.0
2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,3.311216583720298,275.09275123627,270.025931047134,0.0,0.2615782214494315,416.87824,419.07511,0.0,0.0
2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,3.326126326410636,274.7662657141574,269.4917332783669,0.0,0.4243628115747764,413.09937,359.99552,0.0,0.0
2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,3.326126326410636,274.7662657141574,269.4917332783669,0.0,0.4243628115747764,407.54067,440.48174,0.0,0.0
