Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40584,2023-08-19 00:00:00,2024-07-17 00:00:00,3.1,175.24,799.0,600.0,108.0,180.0
40585,2023-08-19 01:00:00,2024-07-17 00:00:00,3.1,170.24,813.0,630.0,59.0,265.0
40586,2023-08-19 02:00:00,2024-07-17 00:00:00,3.1,155.8,827.0,858.0,92.0,187.0
40587,2023-08-19 03:00:00,2024-07-17 00:00:00,3.1,156.05,752.0,870.0,61.0,100.0
40588,2023-08-19 04:00:00,2024-07-17 00:00:00,3.1,150.76,711.0,896.0,0.0,138.0
40589,2023-08-19 05:00:00,2024-07-17 00:00:00,3.1,173.19,667.0,526.0,0.0,232.0
40590,2023-08-19 06:00:00,2024-07-17 00:00:00,3.1,183.31,650.0,518.0,0.0,144.0
40591,2023-08-19 07:00:00,2024-07-17 00:00:00,3.1,165.5,645.0,534.0,7.0,256.0
40592,2023-08-19 08:00:00,2024-07-17 00:00:00,3.1,237.96,656.0,276.0,0.0,88.0
40593,2023-08-19 09:00:00,2024-07-17 00:00:00,3.1,305.67,632.0,118.0,0.0,15.0
40594,2023-08-19 10:00:00,2024-07-17 00:00:00,3.1,272.13,634.0,93.0,0.0,135.0
40595,2023-08-19 11:00:00,2024-07-17 00:00:00,3.1,291.23,647.0,112.0,0.0,63.0
40596,2023-08-19 12:00:00,2024-07-17 00:00:00,3.1,300.92,636.0,133.0,0.0,13.0
40597,2023-08-19 13:00:00,2024-07-17 00:00:00,3.1,260.88,667.0,132.0,0.0,147.0
40598,2023-08-19 14:00:00,2024-07-17 00:00:00,3.1,232.08,668.0,282.0,4.0,111.0
40599,2023-08-19 15:00:00,2024-07-17 00:00:00,3.1,271.75,650.0,149.0,28.0,58.0
40600,2023-08-19 16:00:00,2024-07-17 00:00:00,3.1,282.21,659.0,154.0,1.0,50.0
40601,2023-08-19 17:00:00,2024-07-17 00:00:00,3.1,308.33,685.0,128.0,2.0,7.0
40602,2023-08-19 18:00:00,2024-07-17 00:00:00,3.1,292.15,653.0,137.0,36.0,1.0
40603,2023-08-19 19:00:00,2024-07-17 00:00:00,3.1,260.6,636.0,206.0,44.0,17.0
40604,2023-08-19 20:00:00,2024-07-17 00:00:00,3.1,268.78,624.0,151.0,39.0,45.0
40605,2023-08-19 21:00:00,2024-07-17 00:00:00,3.1,262.02,660.0,194.0,23.0,55.0
40606,2023-08-19 22:00:00,2024-07-17 00:00:00,3.1,268.71,703.0,177.0,67.0,21.0
40607,2023-08-19 23:00:00,2024-07-17 00:00:00,3.1,280.31,747.0,148.0,70.0,21.0
