UTC time,nat_gas,hydro,solar,wind
2023-06-30 00:00:00,273.0,558.0,172.0,36.0
2023-06-30 01:00:00,278.0,710.0,139.0,50.0
2023-06-30 02:00:00,277.0,1071.0,113.0,30.0
2023-06-30 03:00:00,274.0,1265.0,92.0,18.0
2023-06-30 04:00:00,294.0,1217.0,90.0,3.0
2023-06-30 05:00:00,321.0,1199.0,88.0,0.0
2023-06-30 06:00:00,318.0,901.0,8.0,12.0
2023-06-30 07:00:00,316.0,675.0,0.0,17.0
2023-06-30 08:00:00,311.0,737.0,2.0,39.0
2023-06-30 09:00:00,299.0,558.0,0.0,53.0
2023-06-30 10:00:00,305.0,467.0,0.0,70.0
2023-06-30 11:00:00,303.0,445.0,0.0,65.0
2023-06-30 12:00:00,299.0,458.0,0.0,59.0
2023-06-30 13:00:00,333.0,538.0,7.0,54.0
2023-06-30 14:00:00,293.0,465.0,57.0,45.0
2023-06-30 15:00:00,372.0,417.0,104.0,42.0
2023-06-30 16:00:00,352.0,389.0,98.0,56.0
2023-06-30 17:00:00,365.0,227.0,112.0,47.0
2023-06-30 18:00:00,392.0,229.0,162.0,38.0
2023-06-30 19:00:00,452.0,273.0,115.0,51.0
2023-06-30 20:00:00,529.0,532.0,189.0,41.0
2023-06-30 21:00:00,641.0,584.0,205.0,59.0
2023-06-30 22:00:00,658.0,621.0,198.0,105.0
2023-06-30 23:00:00,661.0,661.0,196.0,100.0
