Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37176,2023-03-30 00:00:00,2024-07-17 00:00:00,3.1,161.7,576.0,390.0,46.0,306.0
37177,2023-03-30 01:00:00,2024-07-17 00:00:00,3.1,151.08,608.0,544.0,43.0,294.0
37178,2023-03-30 02:00:00,2024-07-17 00:00:00,3.1,153.49,609.0,767.0,40.0,52.0
37179,2023-03-30 03:00:00,2024-07-17 00:00:00,3.1,155.79,608.0,786.0,41.0,9.0
37180,2023-03-30 04:00:00,2024-07-17 00:00:00,3.1,164.15,610.0,662.0,57.0,46.0
37181,2023-03-30 05:00:00,2024-07-17 00:00:00,3.1,148.34,611.0,804.0,1.0,108.0
37182,2023-03-30 06:00:00,2024-07-17 00:00:00,3.1,149.7,615.0,804.0,0.0,101.0
37183,2023-03-30 07:00:00,2024-07-17 00:00:00,3.1,164.63,602.0,682.0,0.0,69.0
37184,2023-03-30 08:00:00,2024-07-17 00:00:00,3.1,184.03,572.0,478.0,0.0,100.0
37185,2023-03-30 09:00:00,2024-07-17 00:00:00,3.1,180.67,563.0,459.0,0.0,131.0
37186,2023-03-30 10:00:00,2024-07-17 00:00:00,3.1,175.98,585.0,514.0,0.0,131.0
37187,2023-03-30 11:00:00,2024-07-17 00:00:00,3.1,176.11,624.0,531.0,0.0,156.0
37188,2023-03-30 12:00:00,2024-07-17 00:00:00,3.1,168.1,577.0,574.0,0.0,119.0
37189,2023-03-30 13:00:00,2024-07-17 00:00:00,3.1,158.92,585.0,609.0,0.0,168.0
37190,2023-03-30 14:00:00,2024-07-17 00:00:00,3.1,142.62,594.0,732.0,1.0,214.0
37191,2023-03-30 15:00:00,2024-07-17 00:00:00,3.1,143.03,598.0,686.0,76.0,187.0
37192,2023-03-30 16:00:00,2024-07-17 00:00:00,3.1,160.4,525.0,379.0,89.0,218.0
37193,2023-03-30 17:00:00,2024-07-17 00:00:00,3.1,147.64,496.0,304.0,200.0,243.0
37194,2023-03-30 18:00:00,2024-07-17 00:00:00,3.1,164.74,488.0,259.0,81.0,268.0
37195,2023-03-30 19:00:00,2024-07-17 00:00:00,3.1,155.96,470.0,243.0,154.0,248.0
37196,2023-03-30 20:00:00,2024-07-17 00:00:00,3.1,155.01,473.0,231.0,158.0,267.0
37197,2023-03-30 21:00:00,2024-07-17 00:00:00,3.1,170.08,473.0,252.0,86.0,218.0
37198,2023-03-30 22:00:00,2024-07-17 00:00:00,3.1,166.46,467.0,258.0,85.0,228.0
37199,2023-03-30 23:00:00,2024-07-17 00:00:00,3.1,180.47,478.0,319.0,73.0,110.0
