UTC time,nat_gas,hydro,solar,wind
2023-08-24 00:00:00,771.0,506.0,142.0,180.0
2023-08-24 01:00:00,771.0,537.0,67.0,101.0
2023-08-24 02:00:00,786.0,899.0,92.0,315.0
2023-08-24 03:00:00,772.0,965.0,89.0,270.0
2023-08-24 04:00:00,816.0,1024.0,87.0,282.0
2023-08-24 05:00:00,816.0,679.0,25.0,223.0
2023-08-24 06:00:00,816.0,527.0,3.0,193.0
2023-08-24 07:00:00,811.0,500.0,5.0,223.0
2023-08-24 08:00:00,733.0,154.0,0.0,154.0
2023-08-24 09:00:00,698.0,148.0,0.0,68.0
2023-08-24 10:00:00,708.0,100.0,0.0,14.0
2023-08-24 11:00:00,694.0,101.0,0.0,10.0
2023-08-24 12:00:00,729.0,111.0,0.0,0.0
2023-08-24 13:00:00,740.0,219.0,0.0,0.0
2023-08-24 14:00:00,721.0,408.0,12.0,0.0
2023-08-24 15:00:00,671.0,117.0,47.0,0.0
2023-08-24 16:00:00,651.0,104.0,133.0,0.0
2023-08-24 17:00:00,640.0,131.0,86.0,0.0
2023-08-24 18:00:00,626.0,152.0,103.0,1.0
2023-08-24 19:00:00,605.0,157.0,121.0,2.0
2023-08-24 20:00:00,687.0,200.0,119.0,4.0
2023-08-24 21:00:00,703.0,217.0,119.0,11.0
2023-08-24 22:00:00,747.0,223.0,139.0,19.0
2023-08-24 23:00:00,772.0,259.0,133.0,3.0
