Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
39024,2023-06-15 00:00:00,2024-07-17 00:00:00,3.1,178.7,723.0,641.0,105.0,28.0
39025,2023-06-15 01:00:00,2024-07-17 00:00:00,3.1,153.4,716.0,792.0,140.0,79.0
39026,2023-06-15 02:00:00,2024-07-17 00:00:00,3.1,139.37,753.0,1047.0,58.0,141.0
39027,2023-06-15 03:00:00,2024-07-17 00:00:00,3.1,136.55,768.0,1152.0,38.0,123.0
39028,2023-06-15 04:00:00,2024-07-17 00:00:00,3.1,137.83,732.0,1163.0,51.0,19.0
39029,2023-06-15 05:00:00,2024-07-17 00:00:00,3.1,127.62,684.0,1172.0,85.0,42.0
39030,2023-06-15 06:00:00,2024-07-17 00:00:00,3.1,139.21,640.0,952.0,4.0,105.0
39031,2023-06-15 07:00:00,2024-07-17 00:00:00,3.1,123.24,430.0,661.0,0.0,200.0
39032,2023-06-15 08:00:00,2024-07-17 00:00:00,3.1,117.74,393.0,563.0,1.0,278.0
39033,2023-06-15 09:00:00,2024-07-17 00:00:00,3.1,118.58,374.0,502.0,0.0,291.0
39034,2023-06-15 10:00:00,2024-07-17 00:00:00,3.1,112.26,375.0,584.0,0.0,277.0
39035,2023-06-15 11:00:00,2024-07-17 00:00:00,3.1,130.71,378.0,444.0,0.0,248.0
39036,2023-06-15 12:00:00,2024-07-17 00:00:00,3.1,117.29,382.0,611.0,0.0,212.0
39037,2023-06-15 13:00:00,2024-07-17 00:00:00,3.1,123.86,395.0,596.0,3.0,186.0
39038,2023-06-15 14:00:00,2024-07-17 00:00:00,3.1,110.1,366.0,655.0,46.0,163.0
39039,2023-06-15 15:00:00,2024-07-17 00:00:00,3.1,136.41,372.0,438.0,64.0,135.0
39040,2023-06-15 16:00:00,2024-07-17 00:00:00,3.1,156.01,366.0,351.0,96.0,55.0
39041,2023-06-15 17:00:00,2024-07-17 00:00:00,3.1,154.48,372.0,329.0,167.0,23.0
39042,2023-06-15 18:00:00,2024-07-17 00:00:00,3.1,161.51,392.0,394.0,56.0,56.0
39043,2023-06-15 19:00:00,2024-07-17 00:00:00,3.1,148.61,390.0,420.0,54.0,107.0
39044,2023-06-15 20:00:00,2024-07-17 00:00:00,3.1,160.47,458.0,428.0,55.0,115.0
39045,2023-06-15 21:00:00,2024-07-17 00:00:00,3.1,171.29,562.0,470.0,106.0,76.0
39046,2023-06-15 22:00:00,2024-07-17 00:00:00,3.1,161.3,565.0,537.0,108.0,86.0
39047,2023-06-15 23:00:00,2024-07-17 00:00:00,3.1,168.52,634.0,557.0,93.0,108.0
