UTC time,nat_gas,hydro,solar,wind
2023-03-29 00:00:00,539.0,299.0,200.0,160.0
2023-03-29 01:00:00,570.0,535.0,85.0,214.0
2023-03-29 02:00:00,583.0,851.0,89.0,265.0
2023-03-29 03:00:00,583.0,896.0,90.0,278.0
2023-03-29 04:00:00,583.0,850.0,87.0,219.0
2023-03-29 05:00:00,584.0,859.0,9.0,254.0
2023-03-29 06:00:00,572.0,677.0,0.0,294.0
2023-03-29 07:00:00,556.0,567.0,1.0,291.0
2023-03-29 08:00:00,566.0,687.0,1.0,310.0
2023-03-29 09:00:00,566.0,647.0,0.0,309.0
2023-03-29 10:00:00,575.0,600.0,0.0,311.0
2023-03-29 11:00:00,572.0,563.0,0.0,309.0
2023-03-29 12:00:00,577.0,690.0,0.0,297.0
2023-03-29 13:00:00,577.0,829.0,1.0,290.0
2023-03-29 14:00:00,563.0,919.0,1.0,290.0
2023-03-29 15:00:00,561.0,830.0,54.0,302.0
2023-03-29 16:00:00,493.0,534.0,84.0,311.0
2023-03-29 17:00:00,492.0,330.0,87.0,309.0
2023-03-29 18:00:00,484.0,304.0,61.0,307.0
2023-03-29 19:00:00,497.0,244.0,144.0,311.0
2023-03-29 20:00:00,498.0,231.0,70.0,309.0
2023-03-29 21:00:00,502.0,225.0,134.0,309.0
2023-03-29 22:00:00,490.0,268.0,68.0,308.0
2023-03-29 23:00:00,507.0,327.0,67.0,309.0
