Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
40272,2023-08-06 00:00:00,2024-07-17 00:00:00,3.1,268.98,833.0,554.0,170.0,40.0
40273,2023-08-06 01:00:00,2024-07-17 00:00:00,3.1,243.56,862.0,756.0,173.0,52.0
40274,2023-08-06 02:00:00,2024-07-17 00:00:00,3.1,226.78,867.0,888.0,139.0,106.0
40275,2023-08-06 03:00:00,2024-07-17 00:00:00,3.1,216.8,879.0,969.0,90.0,184.0
40276,2023-08-06 04:00:00,2024-07-17 00:00:00,3.1,220.19,855.0,855.0,87.0,228.0
40277,2023-08-06 05:00:00,2024-07-17 00:00:00,3.1,252.78,853.0,611.0,30.0,233.0
40278,2023-08-06 06:00:00,2024-07-17 00:00:00,3.1,249.97,787.0,579.0,0.0,243.0
40279,2023-08-06 07:00:00,2024-07-17 00:00:00,3.1,213.57,586.0,597.0,0.0,241.0
40280,2023-08-06 08:00:00,2024-07-17 00:00:00,3.1,209.4,519.0,518.0,0.0,250.0
40281,2023-08-06 09:00:00,2024-07-17 00:00:00,3.1,179.62,305.0,345.0,0.0,243.0
40282,2023-08-06 10:00:00,2024-07-17 00:00:00,3.1,185.01,298.0,304.0,0.0,241.0
40283,2023-08-06 11:00:00,2024-07-17 00:00:00,3.1,194.84,283.0,292.0,0.0,183.0
40284,2023-08-06 12:00:00,2024-07-17 00:00:00,3.1,258.38,279.0,129.0,0.0,139.0
40285,2023-08-06 13:00:00,2024-07-17 00:00:00,3.1,276.93,303.0,117.0,4.0,128.0
40286,2023-08-06 14:00:00,2024-07-17 00:00:00,3.1,189.49,285.0,284.0,55.0,172.0
40287,2023-08-06 15:00:00,2024-07-17 00:00:00,3.1,196.53,233.0,139.0,102.0,156.0
40288,2023-08-06 16:00:00,2024-07-17 00:00:00,3.1,174.41,204.0,210.0,112.0,112.0
40289,2023-08-06 17:00:00,2024-07-17 00:00:00,3.1,178.86,202.0,213.0,114.0,87.0
40290,2023-08-06 18:00:00,2024-07-17 00:00:00,3.1,174.66,227.0,215.0,123.0,142.0
40291,2023-08-06 19:00:00,2024-07-17 00:00:00,3.1,216.87,369.0,214.0,151.0,163.0
40292,2023-08-06 20:00:00,2024-07-17 00:00:00,3.1,251.66,519.0,241.0,198.0,116.0
40293,2023-08-06 21:00:00,2024-07-17 00:00:00,3.1,224.55,628.0,502.0,200.0,141.0
40294,2023-08-06 22:00:00,2024-07-17 00:00:00,3.1,225.78,702.0,601.0,196.0,134.0
40295,2023-08-06 23:00:00,2024-07-17 00:00:00,3.1,239.13,836.0,575.0,194.0,212.0
