UTC time,nat_gas,hydro,solar,wind
2023-12-14 00:00:00,607.0,247.0,36.0,87.0
2023-12-14 01:00:00,732.0,312.0,86.0,47.0
2023-12-14 02:00:00,756.0,498.0,87.0,24.0
2023-12-14 03:00:00,734.0,622.0,84.0,22.0
2023-12-14 04:00:00,738.0,582.0,1.0,13.0
2023-12-14 05:00:00,742.0,461.0,35.0,35.0
2023-12-14 06:00:00,754.0,309.0,1.0,40.0
2023-12-14 07:00:00,751.0,213.0,0.0,45.0
2023-12-14 08:00:00,720.0,157.0,1.0,50.0
2023-12-14 09:00:00,688.0,140.0,0.0,61.0
2023-12-14 10:00:00,678.0,126.0,0.0,99.0
2023-12-14 11:00:00,630.0,129.0,0.0,127.0
2023-12-14 12:00:00,675.0,148.0,0.0,81.0
2023-12-14 13:00:00,676.0,194.0,0.0,62.0
2023-12-14 14:00:00,757.0,248.0,0.0,61.0
2023-12-14 15:00:00,783.0,551.0,3.0,55.0
2023-12-14 16:00:00,740.0,166.0,58.0,68.0
2023-12-14 17:00:00,609.0,87.0,84.0,35.0
2023-12-14 18:00:00,612.0,87.0,21.0,37.0
2023-12-14 19:00:00,602.0,88.0,20.0,39.0
2023-12-14 20:00:00,593.0,78.0,89.0,45.0
2023-12-14 21:00:00,574.0,94.0,34.0,55.0
2023-12-14 22:00:00,565.0,86.0,43.0,60.0
2023-12-14 23:00:00,583.0,88.0,103.0,65.0
