UTC time,nat_gas,hydro,solar,wind
2023-04-20 00:00:00,376.0,371.0,100.0,35.0
2023-04-20 01:00:00,408.0,471.0,144.0,29.0
2023-04-20 02:00:00,537.0,859.0,67.0,31.0
2023-04-20 03:00:00,553.0,936.0,88.0,23.0
2023-04-20 04:00:00,548.0,931.0,87.0,15.0
2023-04-20 05:00:00,539.0,904.0,58.0,9.0
2023-04-20 06:00:00,560.0,863.0,3.0,9.0
2023-04-20 07:00:00,525.0,641.0,1.0,1.0
2023-04-20 08:00:00,308.0,695.0,0.0,0.0
2023-04-20 09:00:00,312.0,700.0,1.0,0.0
2023-04-20 10:00:00,331.0,738.0,0.0,0.0
2023-04-20 11:00:00,323.0,684.0,0.0,1.0
2023-04-20 12:00:00,314.0,696.0,0.0,7.0
2023-04-20 13:00:00,311.0,914.0,12.0,43.0
2023-04-20 14:00:00,335.0,930.0,49.0,88.0
2023-04-20 15:00:00,309.0,725.0,107.0,73.0
2023-04-20 16:00:00,263.0,437.0,204.0,109.0
2023-04-20 17:00:00,253.0,398.0,131.0,123.0
2023-04-20 18:00:00,224.0,329.0,132.0,116.0
2023-04-20 19:00:00,225.0,239.0,130.0,134.0
2023-04-20 20:00:00,228.0,241.0,128.0,150.0
2023-04-20 21:00:00,220.0,258.0,126.0,86.0
2023-04-20 22:00:00,225.0,332.0,133.0,57.0
2023-04-20 23:00:00,236.0,404.0,132.0,40.0
