UTC time,nat_gas,hydro,solar,wind
2023-02-12 00:00:00,488.0,108.0,74.0,11.0
2023-02-12 01:00:00,559.0,186.0,67.0,13.0
2023-02-12 02:00:00,565.0,398.0,63.0,14.0
2023-02-12 03:00:00,589.0,476.0,65.0,17.0
2023-02-12 04:00:00,584.0,408.0,65.0,7.0
2023-02-12 05:00:00,584.0,279.0,62.0,15.0
2023-02-12 06:00:00,583.0,267.0,3.0,22.0
2023-02-12 07:00:00,569.0,346.0,0.0,35.0
2023-02-12 08:00:00,524.0,334.0,0.0,66.0
2023-02-12 09:00:00,403.0,199.0,0.0,34.0
2023-02-12 10:00:00,394.0,163.0,0.0,45.0
2023-02-12 11:00:00,385.0,141.0,0.0,84.0
2023-02-12 12:00:00,393.0,144.0,0.0,110.0
2023-02-12 13:00:00,397.0,208.0,0.0,150.0
2023-02-12 14:00:00,403.0,290.0,0.0,180.0
2023-02-12 15:00:00,415.0,497.0,3.0,194.0
2023-02-12 16:00:00,406.0,433.0,49.0,185.0
2023-02-12 17:00:00,347.0,260.0,25.0,177.0
2023-02-12 18:00:00,314.0,216.0,77.0,146.0
2023-02-12 19:00:00,302.0,199.0,80.0,145.0
2023-02-12 20:00:00,306.0,165.0,80.0,145.0
2023-02-12 21:00:00,318.0,161.0,77.0,155.0
2023-02-12 22:00:00,319.0,137.0,80.0,169.0
2023-02-12 23:00:00,308.0,158.0,79.0,243.0
