UTC time,nat_gas,hydro,solar,wind
2023-12-09 00:00:00,587.0,168.0,71.0,151.0
2023-12-09 01:00:00,669.0,266.0,31.0,155.0
2023-12-09 02:00:00,702.0,695.0,47.0,113.0
2023-12-09 03:00:00,711.0,635.0,89.0,93.0
2023-12-09 04:00:00,706.0,607.0,31.0,117.0
2023-12-09 05:00:00,728.0,746.0,88.0,244.0
2023-12-09 06:00:00,759.0,444.0,1.0,307.0
2023-12-09 07:00:00,744.0,380.0,8.0,281.0
2023-12-09 08:00:00,704.0,308.0,0.0,257.0
2023-12-09 09:00:00,677.0,126.0,0.0,290.0
2023-12-09 10:00:00,613.0,204.0,0.0,245.0
2023-12-09 11:00:00,610.0,219.0,0.0,188.0
2023-12-09 12:00:00,612.0,205.0,0.0,171.0
2023-12-09 13:00:00,667.0,243.0,0.0,210.0
2023-12-09 14:00:00,698.0,206.0,0.0,224.0
2023-12-09 15:00:00,706.0,227.0,6.0,194.0
2023-12-09 16:00:00,628.0,89.0,50.0,203.0
2023-12-09 17:00:00,506.0,91.0,71.0,260.0
2023-12-09 18:00:00,509.0,84.0,60.0,294.0
2023-12-09 19:00:00,498.0,85.0,57.0,307.0
2023-12-09 20:00:00,495.0,73.0,55.0,303.0
2023-12-09 21:00:00,476.0,73.0,54.0,284.0
2023-12-09 22:00:00,443.0,77.0,81.0,268.0
2023-12-09 23:00:00,470.0,97.0,77.0,281.0
