UTC time,nat_gas,hydro,solar,wind
2023-10-11 00:00:00,644.0,302.0,105.0,319.0
2023-10-11 01:00:00,812.0,501.0,66.0,324.0
2023-10-11 02:00:00,822.0,767.0,89.0,297.0
2023-10-11 03:00:00,808.0,670.0,70.0,287.0
2023-10-11 04:00:00,738.0,615.0,34.0,209.0
2023-10-11 05:00:00,715.0,332.0,12.0,226.0
2023-10-11 06:00:00,711.0,250.0,0.0,274.0
2023-10-11 07:00:00,708.0,143.0,0.0,328.0
2023-10-11 08:00:00,705.0,159.0,0.0,336.0
2023-10-11 09:00:00,684.0,131.0,0.0,327.0
2023-10-11 10:00:00,618.0,138.0,0.0,329.0
2023-10-11 11:00:00,618.0,146.0,0.0,335.0
2023-10-11 12:00:00,643.0,157.0,0.0,330.0
2023-10-11 13:00:00,699.0,159.0,1.0,306.0
2023-10-11 14:00:00,746.0,345.0,38.0,260.0
2023-10-11 15:00:00,726.0,185.0,80.0,168.0
2023-10-11 16:00:00,632.0,111.0,136.0,104.0
2023-10-11 17:00:00,561.0,97.0,170.0,47.0
2023-10-11 18:00:00,621.0,104.0,92.0,23.0
2023-10-11 19:00:00,672.0,102.0,91.0,18.0
2023-10-11 20:00:00,643.0,87.0,88.0,20.0
2023-10-11 21:00:00,609.0,141.0,171.0,11.0
2023-10-11 22:00:00,598.0,175.0,128.0,6.0
2023-10-11 23:00:00,611.0,231.0,161.0,8.0
