Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
37776,2023-04-24 00:00:00,2024-07-17 00:00:00,3.1,130.17,425.0,638.0,96.0,49.0
37777,2023-04-24 01:00:00,2024-07-17 00:00:00,3.1,122.0,487.0,894.0,62.0,34.0
37778,2023-04-24 02:00:00,2024-07-17 00:00:00,3.1,130.83,535.0,885.0,17.0,76.0
37779,2023-04-24 03:00:00,2024-07-17 00:00:00,3.1,136.46,551.0,878.0,0.0,65.0
37780,2023-04-24 04:00:00,2024-07-17 00:00:00,3.1,136.12,550.0,878.0,0.0,67.0
37781,2023-04-24 05:00:00,2024-07-17 00:00:00,3.1,147.62,545.0,804.0,0.0,17.0
37782,2023-04-24 06:00:00,2024-07-17 00:00:00,3.1,140.34,531.0,848.0,0.0,21.0
37783,2023-04-24 07:00:00,2024-07-17 00:00:00,3.1,162.43,511.0,639.0,0.0,14.0
37784,2023-04-24 08:00:00,2024-07-17 00:00:00,3.1,140.91,497.0,780.0,0.0,28.0
37785,2023-04-24 09:00:00,2024-07-17 00:00:00,3.1,145.02,486.0,722.0,0.0,32.0
37786,2023-04-24 10:00:00,2024-07-17 00:00:00,3.1,150.97,488.0,688.0,0.0,20.0
37787,2023-04-24 11:00:00,2024-07-17 00:00:00,3.1,136.84,483.0,667.0,0.0,156.0
37788,2023-04-24 12:00:00,2024-07-17 00:00:00,3.1,138.39,481.0,653.0,0.0,152.0
37789,2023-04-24 13:00:00,2024-07-17 00:00:00,3.1,127.01,483.0,850.0,0.0,74.0
37790,2023-04-24 14:00:00,2024-07-17 00:00:00,3.1,129.26,487.0,852.0,6.0,49.0
37791,2023-04-24 15:00:00,2024-07-17 00:00:00,3.1,145.63,492.0,682.0,19.0,57.0
37792,2023-04-24 16:00:00,2024-07-17 00:00:00,3.1,184.06,491.0,366.0,62.0,68.0
37793,2023-04-24 17:00:00,2024-07-17 00:00:00,3.1,191.14,498.0,354.0,63.0,49.0
37794,2023-04-24 18:00:00,2024-07-17 00:00:00,3.1,198.3,507.0,339.0,60.0,40.0
37795,2023-04-24 19:00:00,2024-07-17 00:00:00,3.1,189.68,507.0,364.0,105.0,13.0
37796,2023-04-24 20:00:00,2024-07-17 00:00:00,3.1,207.84,505.0,272.0,122.0,0.0
37797,2023-04-24 21:00:00,2024-07-17 00:00:00,3.1,211.97,507.0,247.0,123.0,8.0
37798,2023-04-24 22:00:00,2024-07-17 00:00:00,3.1,191.42,507.0,315.0,120.0,38.0
37799,2023-04-24 23:00:00,2024-07-17 00:00:00,3.1,176.62,506.0,413.0,123.0,18.0
