UTC time,nat_gas,hydro,solar,wind
2023-08-31 00:00:00,786.0,472.0,152.0,218.0
2023-08-31 01:00:00,841.0,587.0,133.0,251.0
2023-08-31 02:00:00,865.0,826.0,96.0,232.0
2023-08-31 03:00:00,820.0,756.0,91.0,183.0
2023-08-31 04:00:00,815.0,853.0,77.0,108.0
2023-08-31 05:00:00,791.0,338.0,17.0,72.0
2023-08-31 06:00:00,736.0,229.0,0.0,153.0
2023-08-31 07:00:00,711.0,154.0,0.0,266.0
2023-08-31 08:00:00,689.0,148.0,0.0,293.0
2023-08-31 09:00:00,688.0,103.0,0.0,255.0
2023-08-31 10:00:00,679.0,103.0,0.0,164.0
2023-08-31 11:00:00,661.0,122.0,0.0,191.0
2023-08-31 12:00:00,661.0,161.0,0.0,203.0
2023-08-31 13:00:00,698.0,193.0,0.0,195.0
2023-08-31 14:00:00,722.0,181.0,17.0,219.0
2023-08-31 15:00:00,628.0,195.0,65.0,232.0
2023-08-31 16:00:00,658.0,177.0,151.0,270.0
2023-08-31 17:00:00,662.0,173.0,114.0,261.0
2023-08-31 18:00:00,675.0,169.0,105.0,191.0
2023-08-31 19:00:00,710.0,171.0,101.0,225.0
2023-08-31 20:00:00,731.0,124.0,167.0,249.0
2023-08-31 21:00:00,781.0,129.0,169.0,268.0
2023-08-31 22:00:00,831.0,136.0,164.0,281.0
2023-08-31 23:00:00,820.0,168.0,164.0,274.0
