Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind
36504,2023-03-02 00:00:00,2024-07-17 00:00:00,3.1,218.62,621.0,353.0,42.0,35.0
36505,2023-03-02 01:00:00,2024-07-17 00:00:00,3.1,171.74,615.0,652.0,41.0,17.0
36506,2023-03-02 02:00:00,2024-07-17 00:00:00,3.1,149.94,648.0,887.0,41.0,23.0
36507,2023-03-02 03:00:00,2024-07-17 00:00:00,3.1,148.58,669.0,936.0,40.0,21.0
36508,2023-03-02 04:00:00,2024-07-17 00:00:00,3.1,150.94,667.0,922.0,38.0,8.0
36509,2023-03-02 05:00:00,2024-07-17 00:00:00,3.1,151.0,624.0,870.0,2.0,33.0
36510,2023-03-02 06:00:00,2024-07-17 00:00:00,3.1,158.32,623.0,768.0,0.0,65.0
36511,2023-03-02 07:00:00,2024-07-17 00:00:00,3.1,182.06,650.0,654.0,0.0,17.0
36512,2023-03-02 08:00:00,2024-07-17 00:00:00,3.1,189.71,644.0,589.0,0.0,23.0
36513,2023-03-02 09:00:00,2024-07-17 00:00:00,3.1,217.65,620.0,386.0,0.0,48.0
36514,2023-03-02 10:00:00,2024-07-17 00:00:00,3.1,220.0,616.0,358.0,0.0,62.0
36515,2023-03-02 11:00:00,2024-07-17 00:00:00,3.1,213.31,614.0,335.0,0.0,116.0
36516,2023-03-02 12:00:00,2024-07-17 00:00:00,3.1,201.79,619.0,336.0,0.0,180.0
36517,2023-03-02 13:00:00,2024-07-17 00:00:00,3.1,192.59,647.0,442.0,0.0,154.0
36518,2023-03-02 14:00:00,2024-07-17 00:00:00,3.1,176.33,671.0,615.0,2.0,120.0
36519,2023-03-02 15:00:00,2024-07-17 00:00:00,3.1,163.87,694.0,746.0,13.0,114.0
36520,2023-03-02 16:00:00,2024-07-17 00:00:00,3.1,169.38,667.0,581.0,101.0,108.0
36521,2023-03-02 17:00:00,2024-07-17 00:00:00,3.1,164.86,618.0,427.0,203.0,139.0
36522,2023-03-02 18:00:00,2024-07-17 00:00:00,3.1,166.1,602.0,375.0,191.0,173.0
36523,2023-03-02 19:00:00,2024-07-17 00:00:00,3.1,182.15,607.0,265.0,180.0,181.0
36524,2023-03-02 20:00:00,2024-07-17 00:00:00,3.1,206.87,596.0,234.0,107.0,129.0
36525,2023-03-02 21:00:00,2024-07-17 00:00:00,3.1,210.11,590.0,217.0,119.0,113.0
36526,2023-03-02 22:00:00,2024-07-17 00:00:00,3.1,223.24,578.0,178.0,100.0,102.0
36527,2023-03-02 23:00:00,2024-07-17 00:00:00,3.1,238.27,577.0,161.0,114.0,44.0
