UTC time,nat_gas,hydro,solar,wind
2023-04-07 00:00:00,453.0,248.0,195.0,87.0
2023-04-07 01:00:00,456.0,506.0,82.0,85.0
2023-04-07 02:00:00,468.0,996.0,94.0,88.0
2023-04-07 03:00:00,466.0,1062.0,90.0,58.0
2023-04-07 04:00:00,467.0,1057.0,88.0,39.0
2023-04-07 05:00:00,466.0,1021.0,49.0,33.0
2023-04-07 06:00:00,467.0,932.0,0.0,20.0
2023-04-07 07:00:00,466.0,629.0,0.0,19.0
2023-04-07 08:00:00,469.0,554.0,0.0,37.0
2023-04-07 09:00:00,470.0,434.0,0.0,38.0
2023-04-07 10:00:00,469.0,433.0,0.0,34.0
2023-04-07 11:00:00,470.0,522.0,0.0,36.0
2023-04-07 12:00:00,470.0,554.0,0.0,38.0
2023-04-07 13:00:00,469.0,793.0,0.0,27.0
2023-04-07 14:00:00,469.0,958.0,3.0,12.0
2023-04-07 15:00:00,470.0,938.0,63.0,17.0
2023-04-07 16:00:00,464.0,478.0,25.0,1.0
2023-04-07 17:00:00,456.0,304.0,64.0,0.0
2023-04-07 18:00:00,456.0,265.0,162.0,0.0
2023-04-07 19:00:00,443.0,259.0,205.0,0.0
2023-04-07 20:00:00,455.0,256.0,201.0,7.0
2023-04-07 21:00:00,458.0,275.0,207.0,36.0
2023-04-07 22:00:00,456.0,270.0,184.0,90.0
2023-04-07 23:00:00,456.0,281.0,123.0,147.0
